semantic_id,dataset,d,audit_n_per_client,n_cells,n_cell_replicates,certified_count,certification_rate,effective_certified_acceptance,conditional_certified_acceptance
cifar10_proser_fedavg__split08__seed0__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed0__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed0__d5.0,cifar10,5.0,514,1.0,200.0,1.0,0.005,0.0004613404561345608,0.09226809122691217
cifar10_proser_fedavg__split08__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,57.0,0.285,0.02957147459116536,0.10375955996900127
cifar10_proser_fedavg__split08__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed1__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed1__d0.1,cifar10,0.1,514,1.0,200.0,1.0,0.005,0.0002810992431184137,0.05621984862368274
cifar10_proser_fedavg__split08__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,39.0,0.195,0.011195835032647476,0.05741453862896142
cifar10_proser_fedavg__split08__seed1__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed1__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed1__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,5.0,0.025,0.0014222434699745123,0.056889738798980495
cifar10_proser_fedavg__split08__seed1__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed1__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed1__d5.0,cifar10,5.0,514,1.0,200.0,1.0,0.005,0.0004781342543832815,0.0956268508766563
cifar10_proser_fedavg__split08__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,20.0,0.1,0.00984004616369202,0.09840046163692019
cifar10_proser_fedavg__split08__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed2__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,1.0,0.005,0.0003122640391726717,0.06245280783453434
cifar10_proser_fedavg__split08__seed2__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed2__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed2__d0.5,cifar10,0.5,514,1.0,200.0,3.0,0.015,0.0009431775141343225,0.06287850094228817
cifar10_proser_fedavg__split08__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,90.0,0.45,0.05027700061309513,0.11172666802910029
cifar10_proser_fedavg__split08__seed2__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed2__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed2__d5.0,cifar10,5.0,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,5.0,0.025,0.001114157230006755,0.04456628920027019
cifar10_proser_fedavg__split08__seed3__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d0.5,cifar10,0.5,514,1.0,200.0,1.0,0.005,0.0004949843315098878,0.09899686630197756
cifar10_proser_fedavg__split08__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,79.0,0.395,0.05372848650143469,0.13602148481375873
cifar10_proser_fedavg__split08__seed3__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d5.0,cifar10,5.0,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,4.0,0.02,0.0016978105563843066,0.08489052781921533
cifar10_proser_fedavg__split08__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d0.5,cifar10,0.5,514,1.0,200.0,2.0,0.01,0.0005076029761647034,0.05076029761647034
cifar10_proser_fedavg__split08__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,42.0,0.21,0.012085793057496894,0.05755139551188997
cifar10_proser_fedavg__split08__seed4__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d5.0,cifar10,5.0,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,47.0,0.235,0.016660159061363262,0.07089429387814153
cifar10_proser_fedavg__split09__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed0__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed0__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed0__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,16.0,0.08,0.003254440696417399,0.040680508705217486
cifar10_proser_fedavg__split09__seed0__d5.0,cifar10,5.0,128,1.0,200.0,2.0,0.01,0.002685418290839211,0.2685418290839211
cifar10_proser_fedavg__split09__seed0__d5.0,cifar10,5.0,256,1.0,200.0,64.0,0.32,0.07509923852118526,0.23468512037870393
cifar10_proser_fedavg__split09__seed0__d5.0,cifar10,5.0,514,1.0,200.0,193.0,0.965,0.31627635277448485,0.3277475158284817
cifar10_proser_fedavg__split09__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4473191814261439,0.4473191814261439
cifar10_proser_fedavg__split09__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed1__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed1__d0.1,cifar10,0.1,514,1.0,200.0,13.0,0.065,0.003049181952746413,0.04691049158071406
cifar10_proser_fedavg__split09__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,147.0,0.735,0.049700108750462685,0.0676191955788608
cifar10_proser_fedavg__split09__seed1__d0.5,cifar10,0.5,128,1.0,200.0,2.0,0.01,0.0017951119627608193,0.17951119627608192
cifar10_proser_fedavg__split09__seed1__d0.5,cifar10,0.5,256,1.0,200.0,89.0,0.445,0.08936639369303442,0.20082335661356052
cifar10_proser_fedavg__split09__seed1__d0.5,cifar10,0.5,514,1.0,200.0,194.0,0.97,0.3417700780381799,0.35234028663729877
cifar10_proser_fedavg__split09__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.4670648386086376,0.4670648386086376
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,5.0,128,1.0,200.0,1.0,0.005,0.0006237771928976968,0.12475543857953936
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,5.0,256,1.0,200.0,54.0,0.27,0.05398267619721761,0.1999358377674726
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,5.0,514,1.0,200.0,185.0,0.925,0.30698660925132637,0.33187741540683935
cifar10_proser_fedavg__split09__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.46408346006202983,0.46408346006202983
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,0.1,514,1.0,200.0,34.0,0.17,0.014945070985991462,0.08791218227053803
cifar10_proser_fedavg__split09__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,164.0,0.82,0.10166879563904713,0.12398633614517945
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,28.0,0.14,0.007912172763736106,0.05651551974097219
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,5.0,128,1.0,200.0,1.0,0.005,0.0015390728058255424,0.30781456116510847
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,5.0,256,1.0,200.0,69.0,0.345,0.08571725356641176,0.24845580743887466
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,5.0,514,1.0,200.0,193.0,0.965,0.35852460498904903,0.3715280880715534
cifar10_proser_fedavg__split09__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4613297841118804,0.4613297841118804
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,0.1,256,1.0,200.0,15.0,0.075,0.0091001846357151,0.12133579514286799
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,0.1,514,1.0,200.0,159.0,0.795,0.14040777475394603,0.17661355314961763
cifar10_proser_fedavg__split09__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,200.0,1.0,0.24992147898083822,0.24992147898083822
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,0.5,514,1.0,200.0,24.0,0.12,0.021308831011320657,0.17757359176100543
cifar10_proser_fedavg__split09__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,177.0,0.885,0.2128670315310066,0.2405277192440752
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,5.0,256,1.0,200.0,71.0,0.355,0.07691690830563559,0.21666734733981854
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,5.0,514,1.0,200.0,198.0,0.99,0.3492809271644721,0.3528090173378506
cifar10_proser_fedavg__split09__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.46574678494208344,0.46574678494208344
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,3.0,0.015,0.0007021755025663739,0.0468117001710916
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,31.0,0.155,0.03192933912163305,0.20599573626860035
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,5.0,256,1.0,200.0,78.0,0.39,0.0966319073206696,0.24777412133505025
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,5.0,514,1.0,200.0,194.0,0.97,0.3590954813080072,0.370201527121657
cifar10_proser_fedavg__split09__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4559807309705181,0.4559807309705181
