semantic_id,dataset,condition,alpha,J,traffic_counts,simplex_certified,simplex_risk_bound,simplex_coverage_lcb,bounded_certified,bounded_risk_bound,bounded_coverage_lcb,gain
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,0.15,5,227|180|210|189|194,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,0.2,5,227|180|210|189|194,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,0.25,5,227|180|210|189|194,0,,0.0,1,0.24760680348171032,0.20209007811241528,1
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,0.3,5,227|180|210|189|194,1,0.26764428114778904,0.18427630246247978,1,0.27664006137146835,0.26093663339347295,0
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,0.05,5,191|188|195|197|229,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,0.1,5,191|188|195|197|229,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,0.15,5,191|188|195|197|229,0,,0.0,1,0.13603132469071988,0.11776535494733084,1
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,0.2,5,191|188|195|197|229,1,0.17396469642223483,0.083923384581486,1,0.18351075954748242,0.1505509876757928,0
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,0.25,5,191|188|195|197|229,1,0.15307949658474732,0.09899686630197756,1,0.2326279280585402,0.18453580654806873,0
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,0.3,5,191|188|195|197|229,1,0.2773449555787808,0.20397712586410097,1,0.2729053487640763,0.25212262493577936,0
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.05,5,215|191|205|197|192,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.1,5,215|191|205|197|192,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.15,5,215|191|205|197|192,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.2,5,215|191|205|197|192,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.25,5,215|191|205|197|192,0,,0.0,1,0.23867615576807807,0.04470473612175051,1
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.3,5,215|191|205|197|192,1,0.2882939297288263,0.04364870567321217,1,0.28641930363907386,0.13055503099892798,0
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.05,5,184|200|215|199|202,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.1,5,184|200|215|199|202,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.15,5,184|200|215|199|202,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.2,5,184|200|215|199|202,0,,0.0,1,0.19960408012842173,0.14640372603046775,1
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.25,5,184|200|215|199|202,1,0.2279765145229676,0.14193348169161032,1,0.2480402143238234,0.2200405747913013,0
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.3,5,184|200|215|199|202,1,0.23594799274193892,0.1682881481006248,1,0.27136229311848625,0.230085652005437,0
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,0.05,5,219|193|184|196|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,0.1,5,219|193|184|196|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,0.15,5,219|193|184|196|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,0.2,5,219|193|184|196|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,0.25,5,219|193|184|196|208,1,0.24084090871941016,0.08226388471076324,1,0.24755026128473523,0.16229303647662618,0
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,0.3,5,219|193|184|196|208,1,0.2965192939564963,0.19321030734982836,1,0.2663581097408524,0.2165093847692957,0
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.05,5,196|192|205|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.1,5,196|192|205|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.15,5,196|192|205|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.2,5,196|192|205|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.25,5,196|192|205|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.3,5,196|192|205|209|198,0,,0.0,1,0.2873623077512722,0.0819007380052713,1
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,0.05,5,187|190|205|204|214,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,0.1,5,187|190|205|204|214,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,0.15,5,187|190|205|204|214,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,0.2,5,187|190|205|204|214,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,0.25,5,187|190|205|204|214,0,,0.0,1,0.23507575180240162,0.13603270847543306,1
cifar100_proser_fedavg__split02__seed2__d0.5,cifar100,d0.5,0.3,5,187|190|205|204|214,1,0.2806189151062664,0.16122291557743426,1,0.2979097542925292,0.2193131262792434,0
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,0.05,5,177|208|225|191|199,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,0.1,5,177|208|225|191|199,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,0.15,5,177|208|225|191|199,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,0.2,5,177|208|225|191|199,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,0.25,5,177|208|225|191|199,1,0.23449606813516444,0.0956268508766563,1,0.24650076481843017,0.19227843466663094,0
cifar100_proser_fedavg__split02__seed2__d5.0,cifar100,d5,0.3,5,177|208|225|191|199,1,0.29711740099056866,0.18249382681484083,1,0.28736360948350004,0.27708695597021066,0
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,0.05,5,196|215|198|195|196,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,0.1,5,196|215|198|195|196,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,0.15,5,196|215|198|195|196,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,0.2,5,196|215|198|195|196,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,0.25,5,196|215|198|195|196,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.1,cifar100,d0.1,0.3,5,196|215|198|195|196,0,,0.0,1,0.29522889398740704,0.05546217521275894,1
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,0.05,5,213|184|213|202|188,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,0.1,5,213|184|213|202|188,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,0.15,5,213|184|213|202|188,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,0.2,5,213|184|213|202|188,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,0.25,5,213|184|213|202|188,0,,0.0,1,0.21538492433557477,0.06579726016501562,1
cifar100_proser_fedavg__split02__seed3__d0.5,cifar100,d0.5,0.3,5,213|184|213|202|188,1,0.29846180669299294,0.08558611885182409,1,0.2558985623340714,0.10488218493880469,0
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,0.05,5,206|201|183|208|202,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,0.1,5,206|201|183|208|202,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,0.15,5,206|201|183|208|202,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,0.2,5,206|201|183|208|202,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,0.25,5,206|201|183|208|202,0,,0.0,1,0.23849029146262113,0.08449753333487009,1
cifar100_proser_fedavg__split02__seed3__d5.0,cifar100,d5,0.3,5,206|201|183|208|202,1,0.2741201276327759,0.10407211410259802,1,0.2939899085470137,0.21606763716777744,0
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,0.05,5,192|180|215|201|212,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,0.1,5,192|180|215|201|212,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,0.15,5,192|180|215|201|212,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,0.2,5,192|180|215|201|212,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,0.25,5,192|180|215|201|212,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.1,cifar100,d0.1,0.3,5,192|180|215|201|212,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,0.05,5,222|181|180|189|228,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,0.1,5,222|181|180|189|228,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,0.15,5,222|181|180|189|228,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,0.2,5,222|181|180|189|228,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,0.25,5,222|181|180|189|228,1,0.23064971503233178,0.0889210237552595,1,0.21785038128103185,0.13785112294848373,0
cifar100_proser_fedavg__split02__seed4__d0.5,cifar100,d0.5,0.3,5,222|181|180|189|228,1,0.26737552692611793,0.11600249764564312,1,0.25615233391015224,0.16159305941822738,0
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,0.05,5,197|195|215|182|211,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,0.1,5,197|195|215|182|211,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,0.15,5,197|195|215|182|211,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,0.2,5,197|195|215|182|211,0,,0.0,1,0.19113468477401846,0.09370724639948362,1
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,0.25,5,197|195|215|182|211,1,0.21173988962216386,0.10576906922330784,1,0.22179254993972503,0.1273370669779306,0
cifar100_proser_fedavg__split02__seed4__d5.0,cifar100,d5,0.3,5,197|195|215|182|211,1,0.24502832467038044,0.12115073228675066,1,0.28210281494573786,0.21212479235028106,0
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,0.05,5,201|197|210|209|183,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,0.1,5,201|197|210|209|183,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,0.15,5,201|197|210|209|183,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,0.2,5,201|197|210|209|183,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,0.25,5,201|197|210|209|183,0,,0.0,1,0.22846432166677472,0.08582506948026619,1
cifar100_proser_fedavg__split03__seed0__d0.1,cifar100,d0.1,0.3,5,201|197|210|209|183,1,0.2907956741713639,0.09899686630197756,1,0.2360565137255839,0.10846200571823664,0
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,0.05,5,198|195|200|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,0.1,5,198|195|200|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,0.15,5,198|195|200|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,0.2,5,198|195|200|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,0.25,5,198|195|200|209|198,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d0.5,cifar100,d0.5,0.3,5,198|195|200|209|198,1,0.27932877149903923,0.07730550792030834,1,0.2868943521282479,0.17074212145121578,0
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,0.05,5,198|215|213|189|185,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,0.1,5,198|215|213|189|185,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,0.15,5,198|215|213|189|185,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,0.2,5,198|215|213|189|185,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,0.25,5,198|215|213|189|185,1,0.22553633155219363,0.09731047765897691,1,0.2067091038046352,0.1070713510762317,0
cifar100_proser_fedavg__split03__seed0__d5.0,cifar100,d5,0.3,5,198|215|213|189|185,1,0.29448524872712517,0.17005846295116048,1,0.27593750535459804,0.20295813741639024,0
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,0.05,5,205|197|203|218|177,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,0.1,5,205|197|203|218|177,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,0.15,5,205|197|203|218|177,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,0.2,5,205|197|203|218|177,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,0.25,5,205|197|203|218|177,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d0.1,cifar100,d0.1,0.3,5,205|197|203|218|177,0,,0.0,1,0.2969861301364689,0.0711026225678224,1
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,0.05,5,188|207|216|189|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,0.1,5,188|207|216|189|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,0.15,5,188|207|216|189|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,0.2,5,188|207|216|189|200,1,0.18884247802667384,0.031504047537846934,1,0.18041694922450585,0.03933846497558673,0
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,0.25,5,188|207|216|189|200,1,0.24226242397115016,0.10917052585404981,1,0.21528500566583136,0.11869854282510305,0
cifar100_proser_fedavg__split03__seed1__d0.5,cifar100,d0.5,0.3,5,188|207|216|189|200,1,0.27938585799250043,0.12804566180103333,1,0.2885628065915119,0.19114763905169058,0
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,0.05,5,188|179|189|217|227,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,0.1,5,188|179|189|217|227,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,0.15,5,188|179|189|217|227,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,0.2,5,188|179|189|217|227,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,0.25,5,188|179|189|217|227,1,0.2335220819405086,0.10576906922330784,1,0.227121353385961,0.1480171392153513,0
cifar100_proser_fedavg__split03__seed1__d5.0,cifar100,d5,0.3,5,188|179|189|217|227,1,0.288006876662582,0.18249382681484083,1,0.27945878909460375,0.2483246020791942,0
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,0.05,5,197|187|194|209|213,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,0.1,5,197|187|194|209|213,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,0.15,5,197|187|194|209|213,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,0.2,5,197|187|194|209|213,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,0.25,5,197|187|194|209|213,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.1,cifar100,d0.1,0.3,5,197|187|194|209|213,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,0.05,5,218|209|178|198|197,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,0.1,5,218|209|178|198|197,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,0.15,5,218|209|178|198|197,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,0.2,5,218|209|178|198|197,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,0.25,5,218|209|178|198|197,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d0.5,cifar100,d0.5,0.3,5,218|209|178|198|197,0,,0.0,1,0.2502000647773369,0.07155133610345941,1
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,0.05,5,202|179|219|214|186,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,0.1,5,202|179|219|214|186,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,0.15,5,202|179|219|214|186,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,0.2,5,202|179|219|214|186,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,0.25,5,202|179|219|214|186,0,,0.0,1,0.24672345276437602,0.14419971968558032,1
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,0.3,5,202|179|219|214|186,1,0.2519694955995075,0.10068596701936973,1,0.25908092290297136,0.15763612230008847,0
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,0.05,5,188|207|205|215|185,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,0.1,5,188|207|205|215|185,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,0.15,5,188|207|205|215|185,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,0.2,5,188|207|205|215|185,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,0.25,5,188|207|205|215|185,0,,0.0,1,0.24393084116963754,0.033263312343481045,1
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,0.3,5,188|207|205|215|185,0,,0.0,1,0.2921861462365919,0.11637969738458835,1
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,0.05,5,213|190|212|182|203,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,0.1,5,213|190|212|182|203,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,0.15,5,213|190|212|182|203,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,0.2,5,213|190|212|182|203,0,,0.0,1,0.19888546729967305,0.053736843427932515,1
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,0.25,5,213|190|212|182|203,0,,0.0,1,0.24157361773931263,0.06084626213392148,1
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,0.3,5,213|190|212|182|203,1,0.2921976814381378,0.126318742423585,1,0.26834995694494307,0.1409678631464801,0
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,0.05,5,192|201|193|189|225,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,0.1,5,192|201|193|189|225,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,0.15,5,192|201|193|189|225,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,0.2,5,192|201|193|189|225,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,0.25,5,192|201|193|189|225,1,0.21196389604192267,0.07565967752991613,1,0.19515239163009418,0.08958914496441212,0
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,0.3,5,192|201|193|189|225,1,0.26041674435244166,0.09226809122691217,1,0.27057894871590665,0.18728054112192014,0
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,0.05,5,198|206|206|182|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,0.1,5,198|206|206|182|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,0.15,5,198|206|206|182|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,0.2,5,198|206|206|182|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,0.25,5,198|206|206|182|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,0.3,5,198|206|206|182|208,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,0.05,5,212|189|227|181|191,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,0.1,5,212|189|227|181|191,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,0.15,5,212|189|227|181|191,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,0.2,5,212|189|227|181|191,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,0.25,5,212|189|227|181|191,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,0.3,5,212|189|227|181|191,0,,0.0,1,0.269883116799176,0.10888320039399985,1
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,0.05,5,196|200|198|196|210,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,0.1,5,196|200|198|196|210,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,0.15,5,196|200|198|196|210,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,0.2,5,196|200|198|196|210,0,,0.0,1,0.19686947184174913,0.07507302106512105,1
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,0.25,5,196|200|198|196|210,1,0.23710380406446677,0.07730550792030834,1,0.20843769316764732,0.10203574548216438,0
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,0.3,5,196|200|198|196|210,1,0.26308393398380747,0.08226388471076324,1,0.29781441797649916,0.20541905953660985,0
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,0.05,5,207|186|199|208|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,0.1,5,207|186|199|208|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,0.15,5,207|186|199|208|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,0.2,5,207|186|199|208|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,0.25,5,207|186|199|208|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,0.3,5,207|186|199|208|200,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,0.05,5,199|217|186|202|196,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,0.1,5,199|217|186|202|196,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,0.15,5,199|217|186|202|196,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,0.2,5,199|217|186|202|196,0,,0.0,1,0.19203565623447083,0.07477467481408306,1
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,0.25,5,199|217|186|202|196,0,,0.0,1,0.22579076635133577,0.08709478340708922,1
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,0.3,5,199|217|186|202|196,1,0.29846180669299294,0.06586382397031201,1,0.28638545500722346,0.20054707054203388,0
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,0.05,5,200|206|197|193|204,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,0.1,5,200|206|197|193|204,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,0.15,5,200|206|197|193|204,0,,0.0,0,,0.0,0
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,0.2,5,200|206|197|193|204,1,0.1839150524217331,0.12804566180103333,1,0.16385335501352297,0.14390167903104728,0
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,0.25,5,200|206|197|193|204,1,0.24808813847567393,0.14892310068801173,1,0.22911681462651484,0.20805815034604647,0
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,0.3,5,200|206|197|193|204,1,0.29631171812324336,0.17183034880148174,1,0.2786032990550906,0.2549139290200142,0
cifar100_proser_fedavg__split04__seed1__d0.1,cifar100,d0.1,0.05,5,192|218|198|178|214,0,,0.0,0,,0.0,0
