semantic_id,dataset,condition,d,arm,alpha,J,M,delta_r,delta_c,legacy_eps_c,theorem_eps_c,holm_min_iut_pvalue,holm_n_risk_rejected,legacy_n_certified_candidates,theorem_n_certified_candidates,coverage_allocation_change,legacy_certified,legacy_selected_index,legacy_selected_score,legacy_selected_gamma,legacy_coverage_lcb,legacy_selected_iut_pvalue,theorem_certified,theorem_selected_index,theorem_selected_score,theorem_selected_gamma,theorem_coverage_lcb,theorem_selected_iut_pvalue,archive_convention_holm_reported_pvalue,selection_changed,certification_transition,archive_available,archive_holm_match,archive_simultaneous_match,archive_match_all
cifar100_proser_fedavg__split05__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.3670806884765625,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.3670806884765625,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.10708680450373087,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.10708680450373087,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.8981054088575684,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.8981054088575684,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6973568802,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6973568802,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6841495085790934,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6841495085790934,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.3463592115921268,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.3463592115921268,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.07611728812515987,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.07611728812515987,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.009963527812760834,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.009963527812760834,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7183106357464025,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7183106357464025,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.38364602834656947,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.38364602834656947,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.08705440450104476,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.08705440450104476,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.018570032722142638,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.018570032722142638,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0018392945634101649,3,3,3,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.11932776839099495,0.00419024299928511,1,9.0,margin,0.5,0.126318742423585,0.00419024299928511,0.00419024299928511,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00010308051111778225,4,4,4,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.14651988834195565,0.0004122571624820433,1,9.0,margin,0.5,0.1541841332424807,0.0004122571624820433,0.0004122571624820433,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6983372960937501,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6983372960937501,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.5490430189190638,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.5490430189190638,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.31858597554574136,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.31858597554574136,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.14424595287571035,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.14424595287571035,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.045505362235914865,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.045505362235914865,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.008088454361064555,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.008088454361064555,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7922280035731784,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7922280035731784,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.48178524910147824,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.48178524910147824,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.1514006073236086,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.1514006073236086,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.04896175763302535,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.04896175763302535,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0040054517072604925,1,1,1,delta_c/(M J) -> delta_c/M,1,1.0,proser,0.5,0.0927803076722809,0.0040054517072604925,1,1.0,proser,0.5,0.09899686630197756,0.0040054517072604925,0.0040054517072604925,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00025318359367241736,4,4,4,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.1328517632310836,0.002052268501901727,1,9.0,margin,0.5,0.14019070027175998,0.002052268501901727,0.002052268501901727,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.81450625,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.81450625,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4540944238735001,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4540944238735001,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.09112304870923629,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.09112304870923629,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.023815029713615744,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.023815029713615744,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0005353967614013328,3,3,3,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.10099766497327699,0.0021865412278731806,1,5.0,energy,0.5,0.10746855377756538,0.0021865412278731806,0.0021865412278731806,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.8528932250934465e-05,7,7,7,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.2526277631909676,0.006478384277873592,1,10.0,margin,0.7,0.2621646425155734,0.006478384277873592,0.006478384277873592,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4632912301597534,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4632912301597534,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.25418658283289997,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.25418658283289997,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.17555787608868256,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.17555787608868256,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.11451738720958908,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.11451738720958908,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.08018076606094837,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.08018076606094837,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.037894911252999514,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.037894911252999514,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.8373351001648967,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.8373351001648967,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.4113512395595057,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.4113512395595057,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.11793324725358802,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.11793324725358802,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.09338774410421852,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.09338774410421852,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.029382195419908268,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.029382195419908268,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0025446554746081196,3,3,3,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.1243814398386118,0.0032117230042622543,1,5.0,energy,0.5,0.1315056998250879,0.0032117230042622543,0.0032117230042622543,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6213747506147808,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6213747506147808,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.3062502599318895,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.3062502599318895,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.03107005755341468,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.03107005755341468,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.002313883954491772,1,1,1,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.06549421327760703,0.002313883954491772,1,8.0,margin,0.3,0.07074423633134858,0.002313883954491772,0.002313883954491772,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0002900478563581249,5,5,5,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.1551298253151936,0.0024183528304552717,1,9.0,margin,0.5,0.1629867870468295,0.0024183528304552717,0.0024183528304552717,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,3.131811823891373e-06,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.17948858879506796,0.00011850846253930048,1,9.0,margin,0.5,0.18784561640876785,0.00011850846253930048,0.00011850846253930048,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.7737809375,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7737809375,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.43046720999999993,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.43046720999999993,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.2524536932026173,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.2524536932026173,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.13421772799999993,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.13421772799999993,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.10011291503906253,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.10011291503906253,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.040353607000000014,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.040353607000000014,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6241265395241269,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6241265395241269,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.2512642956921486,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.2512642956921486,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.12283002078962318,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.12283002078962318,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.016122247812271413,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.016122247812271413,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0014516030791775839,2,2,2,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.07181215142826852,0.0014516030791775839,1,8.0,margin,0.3,0.07730550792030834,0.0014516030791775839,0.0014516030791775839,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.00010306874049913298,4,4,4,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.15340387281903298,0.0009173115827283182,1,9.0,margin,0.5,0.16122291557743426,0.0009173115827283182,0.0009173115827283182,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.48767497911552987,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.48767497911552987,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.25418658283289997,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.25418658283289997,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.09112304870923629,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.09112304870923629,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.01210617001856627,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.01210617001856627,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.0005353967614013328,2,2,2,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.08626399141706635,0.0005353967614013328,1,8.0,margin,0.3,0.09226809122691217,0.0005353967614013328,0.0005353967614013328,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,1.8965639196491817e-05,4,4,4,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.17074847652977038,0.001273641092826948,1,5.0,energy,0.5,0.17893330314151554,0.001273641092826948,0.001273641092826948,0,1->1,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.8645761402602192,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.8645761402602192,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.5370940500509412,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.5370940500509412,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.3982769199812818,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.3982769199812818,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.15687080097238035,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.15687080097238035,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.04327398257201562,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.04327398257201562,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,0.3,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.004201130596438786,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.004201130596438786,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.05,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.735091890625,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.735091890625,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.1,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.6200409384119033,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.6200409384119033,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.15,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.293284427520749,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.293284427520749,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.2,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.11196397161455834,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.11196397161455834,0,0->0,1,1.0,1.0,1.0
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,0.25,5,12,0.05,0.05,0.0008333333333333334,0.004166666666666667,0.019446207662925402,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.019446207662925402,0,0->0,1,1.0,1.0,1.0
