semantic_id,dataset,condition,arm,split,repetition,alpha,delta_r,delta_c,J,M,procedure,certified,effective_certified_coverage,coverage_lcb,risk_ucb,holm_raw_pvalue,holm_adjusted_pvalue,selected_candidate_index,selected_score,selected_slot,selected_gamma,selected_threshold
officehome_convnext_frozen__split01__seed3,officehome,frozen,convnext_frozen_linear,1,3,0.2,0.05,0.05,4,12,H,1,0.1218441386622459,0.1218441386622459,,0.0039180362719614045,0.031344290175691236,1.0,msp,native,0.5,0.9491424967290136
officehome_convnext_frozen__split01__seed3,officehome,frozen,convnext_frozen_linear,1,3,0.2,0.05,0.05,4,12,S,1,0.1218441386622459,0.1218441386622459,0.19927708011461065,,,1.0,msp,native,0.5,0.9491424967290136
officehome_convnext_frozen__split01__seed3,officehome,frozen,convnext_frozen_linear,1,3,0.2,0.05,0.05,4,12,B,1,0.1138352263143835,0.1138352263143835,0.1977004282375759,,,9.0,margin,margin,0.5,0.9358825245497592
officehome_convnext_frozen__split01__seed4,officehome,frozen,convnext_frozen_linear,1,4,0.2,0.05,0.05,4,12,H,1,0.1218441386622459,0.1218441386622459,,0.0039180362719614045,0.031344290175691236,1.0,msp,native,0.5,0.9550539304888616
officehome_convnext_frozen__split01__seed4,officehome,frozen,convnext_frozen_linear,1,4,0.2,0.05,0.05,4,12,S,1,0.1218441386622459,0.1218441386622459,0.19927708011461065,,,1.0,msp,native,0.5,0.9550539304888616
officehome_convnext_frozen__split01__seed4,officehome,frozen,convnext_frozen_linear,1,4,0.2,0.05,0.05,4,12,B,1,0.0887378613091614,0.0887378613091614,0.1704025479609289,,,0.0,msp,native,0.3,0.9777248095949718
officehome_convnext_frozen__split02__seed0,officehome,frozen,convnext_frozen_linear,2,0,0.2,0.05,0.05,4,12,H,1,0.1084822286946221,0.1084822286946221,,6.0054759717604044e-05,0.0006606023568936445,8.0,margin,margin,0.3,0.9540576980342764
officehome_convnext_frozen__split02__seed0,officehome,frozen,convnext_frozen_linear,2,0,0.2,0.05,0.05,4,12,S,1,0.1084822286946221,0.1084822286946221,0.1562196094796165,,,8.0,margin,margin,0.3,0.9540576980342764
officehome_convnext_frozen__split02__seed0,officehome,frozen,convnext_frozen_linear,2,0,0.2,0.05,0.05,4,12,B,1,0.1043043821049229,0.1043043821049229,0.1715477163902583,,,8.0,margin,margin,0.3,0.9540576980342764
officehome_convnext_frozen__split02__seed1,officehome,frozen,convnext_frozen_linear,2,1,0.2,0.05,0.05,4,12,H,1,0.141191884250979,0.141191884250979,,0.004366689848727096,0.03493351878981677,1.0,msp,native,0.5,0.9386946343244094
officehome_convnext_frozen__split02__seed1,officehome,frozen,convnext_frozen_linear,2,1,0.2,0.05,0.05,4,12,S,1,0.1383665042459665,0.1383665042459665,0.18143943332948304,,,9.0,margin,margin,0.5,0.9246872619554972
officehome_convnext_frozen__split02__seed1,officehome,frozen,convnext_frozen_linear,2,1,0.2,0.05,0.05,4,12,B,1,0.1336926588818007,0.1336926588818007,0.19689729839000325,,,9.0,margin,margin,0.5,0.9246872619554972
officehome_convnext_frozen__split02__seed2,officehome,frozen,convnext_frozen_linear,2,2,0.2,0.05,0.05,4,12,H,1,0.1177679215676994,0.1177679215676994,,0.00029756654775703404,0.0035707985730844085,0.0,msp,native,0.3,0.9657199916735448
officehome_convnext_frozen__split02__seed2,officehome,frozen,convnext_frozen_linear,2,2,0.2,0.05,0.05,4,12,S,1,0.1177679215676994,0.1177679215676994,0.16957899798635262,,,0.0,msp,native,0.3,0.9657199916735448
officehome_convnext_frozen__split02__seed2,officehome,frozen,convnext_frozen_linear,2,2,0.2,0.05,0.05,4,12,B,1,0.1134263530900736,0.1134263530900736,0.18610746461730415,,,0.0,msp,native,0.3,0.9657199916735448
officehome_convnext_frozen__split02__seed3,officehome,frozen,convnext_frozen_linear,2,3,0.2,0.05,0.05,4,12,H,1,0.142134500760151,0.142134500760151,,0.003342874889448004,0.030085874005032036,9.0,margin,margin,0.5,0.9195304145651108
officehome_convnext_frozen__split02__seed3,officehome,frozen,convnext_frozen_linear,2,3,0.2,0.05,0.05,4,12,S,1,0.142134500760151,0.142134500760151,0.19738761771016922,,,9.0,margin,margin,0.5,0.9195304145651108
officehome_convnext_frozen__split02__seed3,officehome,frozen,convnext_frozen_linear,2,3,0.2,0.05,0.05,4,12,B,1,0.1134263530900736,0.1134263530900736,0.17878574270846403,,,8.0,margin,margin,0.3,0.9487950465203888
officehome_convnext_frozen__split02__seed4,officehome,frozen,convnext_frozen_linear,2,4,0.2,0.05,0.05,4,12,H,1,0.1075565793385451,0.1075565793385451,,0.00020283553608010078,0.0022311908968811085,8.0,margin,margin,0.3,0.9605033693951884
officehome_convnext_frozen__split02__seed4,officehome,frozen,convnext_frozen_linear,2,4,0.2,0.05,0.05,4,12,S,1,0.1075565793385451,0.1075565793385451,0.16712514808203532,,,8.0,margin,margin,0.3,0.9605033693951884
officehome_convnext_frozen__split02__seed4,officehome,frozen,convnext_frozen_linear,2,4,0.2,0.05,0.05,4,12,B,1,0.1033955837302435,0.1033955837302435,0.18287785826710196,,,8.0,margin,margin,0.3,0.9605033693951884
officehome_convnext_frozen__split03__seed0,officehome,frozen,convnext_frozen_linear,3,0,0.2,0.05,0.05,4,12,H,1,0.1008078363001261,0.1008078363001261,,0.0019056396431406163,0.022867675717687396,1.0,msp,native,0.5,0.9770010313500928
officehome_convnext_frozen__split03__seed0,officehome,frozen,convnext_frozen_linear,3,0,0.2,0.05,0.05,4,12,S,1,0.1008078363001261,0.1008078363001261,0.19045389093462495,,,1.0,msp,native,0.5,0.9770010313500928
officehome_convnext_frozen__split03__seed0,officehome,frozen,convnext_frozen_linear,3,0,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split03__seed1,officehome,frozen,convnext_frozen_linear,3,1,0.2,0.05,0.05,4,12,H,1,0.1025856729567444,0.1025856729567444,,0.004012899238082303,0.048154790856987637,9.0,margin,margin,0.5,0.97085295735762
officehome_convnext_frozen__split03__seed1,officehome,frozen,convnext_frozen_linear,3,1,0.2,0.05,0.05,4,12,S,1,0.1025856729567444,0.1025856729567444,0.19941607322080146,,,9.0,margin,margin,0.5,0.97085295735762
officehome_convnext_frozen__split03__seed1,officehome,frozen,convnext_frozen_linear,3,1,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split03__seed2,officehome,frozen,convnext_frozen_linear,3,2,0.2,0.05,0.05,4,12,H,1,0.1016964865314194,0.1016964865314194,,0.0016844676421640546,0.020213611705968654,1.0,msp,native,0.5,0.9762869643361388
officehome_convnext_frozen__split03__seed2,officehome,frozen,convnext_frozen_linear,3,2,0.2,0.05,0.05,4,12,S,1,0.1016964865314194,0.1016964865314194,0.18906369461730965,,,1.0,msp,native,0.5,0.9762869643361388
officehome_convnext_frozen__split03__seed2,officehome,frozen,convnext_frozen_linear,3,2,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split03__seed3,officehome,frozen,convnext_frozen_linear,3,3,0.2,0.05,0.05,4,12,H,1,0.0919520502614636,0.0919520502614636,,0.0011923914231977604,0.013116305655175364,9.0,margin,margin,0.5,0.9763903962589584
officehome_convnext_frozen__split03__seed3,officehome,frozen,convnext_frozen_linear,3,3,0.2,0.05,0.05,4,12,S,1,0.0919520502614636,0.0919520502614636,0.18443059510478133,,,9.0,margin,margin,0.5,0.9763903962589584
officehome_convnext_frozen__split03__seed3,officehome,frozen,convnext_frozen_linear,3,3,0.2,0.05,0.05,4,12,B,1,0.0847057802425899,0.0847057802425899,0.19307914742838905,,,1.0,msp,native,0.5,0.9837832963077904
officehome_convnext_frozen__split03__seed4,officehome,frozen,convnext_frozen_linear,3,4,0.2,0.05,0.05,4,12,H,1,0.1043656335770745,0.1043656335770745,,0.002630286468487222,0.031563437621846664,1.0,msp,native,0.5,0.97738830536524
officehome_convnext_frozen__split03__seed4,officehome,frozen,convnext_frozen_linear,3,4,0.2,0.05,0.05,4,12,S,1,0.1043656335770745,0.1043656335770745,0.19438244555792727,,,1.0,msp,native,0.5,0.97738830536524
officehome_convnext_frozen__split03__seed4,officehome,frozen,convnext_frozen_linear,3,4,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split04__seed0,officehome,frozen,convnext_frozen_linear,4,0,0.2,0.05,0.05,4,12,H,1,0.1076053868616049,0.1076053868616049,,0.0028151734092182927,0.022521387273746342,1.0,msp,native,0.5,0.9549868767950626
officehome_convnext_frozen__split04__seed0,officehome,frozen,convnext_frozen_linear,4,0,0.2,0.05,0.05,4,12,S,1,0.1076053868616049,0.1076053868616049,0.19530626696445386,,,1.0,msp,native,0.5,0.9549868767950626
officehome_convnext_frozen__split04__seed0,officehome,frozen,convnext_frozen_linear,4,0,0.2,0.05,0.05,4,12,B,1,0.0778350751112146,0.0778350751112146,0.16793360053817014,,,0.0,msp,native,0.3,0.97728914398829
officehome_convnext_frozen__split04__seed1,officehome,frozen,convnext_frozen_linear,4,1,0.2,0.05,0.05,4,12,H,1,0.1066646739342734,0.1066646739342734,,0.003327459649418882,0.029947136844769937,1.0,msp,native,0.5,0.9570522976609354
officehome_convnext_frozen__split04__seed1,officehome,frozen,convnext_frozen_linear,4,1,0.2,0.05,0.05,4,12,S,1,0.1066646739342734,0.1066646739342734,0.1971952546387733,,,1.0,msp,native,0.5,0.9570522976609354
officehome_convnext_frozen__split04__seed1,officehome,frozen,convnext_frozen_linear,4,1,0.2,0.05,0.05,4,12,B,1,0.0997192376218633,0.0997192376218633,0.18760116663333304,,,9.0,margin,margin,0.5,0.946154410387791
officehome_convnext_frozen__split04__seed2,officehome,frozen,convnext_frozen_linear,4,2,0.2,0.05,0.05,4,12,H,1,0.1066646739342734,0.1066646739342734,,0.00015297142396818303,0.0016826856636500134,1.0,msp,native,0.5,0.953950579399069
officehome_convnext_frozen__split04__seed2,officehome,frozen,convnext_frozen_linear,4,2,0.2,0.05,0.05,4,12,S,1,0.1066646739342734,0.1066646739342734,0.1689330853772288,,,1.0,msp,native,0.5,0.953950579399069
officehome_convnext_frozen__split04__seed2,officehome,frozen,convnext_frozen_linear,4,2,0.2,0.05,0.05,4,12,B,1,0.1024851695839702,0.1024851695839702,0.18029966768941752,,,1.0,msp,native,0.5,0.953950579399069
officehome_convnext_frozen__split04__seed3,officehome,frozen,convnext_frozen_linear,4,3,0.2,0.05,0.05,4,12,H,1,0.1057245406503536,0.1057245406503536,,0.003158392718224252,0.02842553446401827,1.0,msp,native,0.5,0.9554075344120768
officehome_convnext_frozen__split04__seed3,officehome,frozen,convnext_frozen_linear,4,3,0.2,0.05,0.05,4,12,S,1,0.1057245406503536,0.1057245406503536,0.19664950483071292,,,1.0,msp,native,0.5,0.9554075344120768
officehome_convnext_frozen__split04__seed3,officehome,frozen,convnext_frozen_linear,4,3,0.2,0.05,0.05,4,12,B,1,0.1006405291076324,0.1006405291076324,0.19282099957562082,,,9.0,margin,margin,0.5,0.9416160629232287
officehome_convnext_frozen__split04__seed4,officehome,frozen,convnext_frozen_linear,4,4,0.2,0.05,0.05,4,12,H,1,0.1104309476429342,0.1104309476429342,,0.0007770004736984514,0.007770004736984514,9.0,margin,margin,0.5,0.9352459893542104
officehome_convnext_frozen__split04__seed4,officehome,frozen,convnext_frozen_linear,4,4,0.2,0.05,0.05,4,12,S,1,0.1104309476429342,0.1104309476429342,0.18772718536538807,,,9.0,margin,margin,0.5,0.9352459893542104
officehome_convnext_frozen__split04__seed4,officehome,frozen,convnext_frozen_linear,4,4,0.2,0.05,0.05,4,12,B,1,0.1061824943637756,0.1061824943637756,0.19754870261437923,,,9.0,margin,margin,0.5,0.9352459893542104
officehome_convnext_frozen__split05__seed0,officehome,frozen,convnext_frozen_linear,5,0,0.2,0.05,0.05,4,12,H,1,0.1044540143189208,0.1044540143189208,,0.0011923914231977604,0.013116305655175364,0.0,msp,native,0.3,0.948596387206588
officehome_convnext_frozen__split05__seed0,officehome,frozen,convnext_frozen_linear,5,0,0.2,0.05,0.05,4,12,S,1,0.1044540143189208,0.1044540143189208,0.18443059510478133,,,0.0,msp,native,0.3,0.948596387206588
officehome_convnext_frozen__split05__seed0,officehome,frozen,convnext_frozen_linear,5,0,0.2,0.05,0.05,4,12,B,1,0.0966527050986683,0.0966527050986683,0.1984840825799825,,,8.0,margin,margin,0.3,0.9319036464504564
officehome_convnext_frozen__split05__seed1,officehome,frozen,convnext_frozen_linear,5,1,0.2,0.05,0.05,4,12,H,1,0.1138451466535105,0.1138451466535105,,0.0013419688955486832,0.014761657851035516,0.0,msp,native,0.3,0.9403148626419684
officehome_convnext_frozen__split05__seed1,officehome,frozen,convnext_frozen_linear,5,1,0.2,0.05,0.05,4,12,S,1,0.1138451466535105,0.1138451466535105,0.18618774419047623,,,0.0,msp,native,0.3,0.9403148626419684
officehome_convnext_frozen__split05__seed1,officehome,frozen,convnext_frozen_linear,5,1,0.2,0.05,0.05,4,12,B,1,0.1076928171970052,0.1076928171970052,0.193970441724504,,,8.0,margin,margin,0.3,0.920987159077124
officehome_convnext_frozen__split05__seed2,officehome,frozen,convnext_frozen_linear,5,2,0.2,0.05,0.05,4,12,H,1,0.1129035401495818,0.1129035401495818,,0.0001162013053286181,0.0013944156639434171,0.0,msp,native,0.3,0.9437834911799418
officehome_convnext_frozen__split05__seed2,officehome,frozen,convnext_frozen_linear,5,2,0.2,0.05,0.05,4,12,S,1,0.1129035401495818,0.1129035401495818,0.1601117039543366,,,0.0,msp,native,0.3,0.9437834911799418
officehome_convnext_frozen__split05__seed2,officehome,frozen,convnext_frozen_linear,5,2,0.2,0.05,0.05,4,12,B,1,0.1086171003090784,0.1086171003090784,0.17642831861055935,,,0.0,msp,native,0.3,0.9437834911799418
officehome_convnext_frozen__split05__seed3,officehome,frozen,convnext_frozen_linear,5,3,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split05__seed3,officehome,frozen,convnext_frozen_linear,5,3,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split05__seed3,officehome,frozen,convnext_frozen_linear,5,3,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split05__seed4,officehome,frozen,convnext_frozen_linear,5,4,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split05__seed4,officehome,frozen,convnext_frozen_linear,5,4,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split05__seed4,officehome,frozen,convnext_frozen_linear,5,4,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split06__seed0,officehome,frozen,convnext_frozen_linear,6,0,0.2,0.05,0.05,4,12,H,1,0.0706979967612714,0.0706979967612714,,0.0005117606805195975,0.00614112816623517,8.0,margin,margin,0.3,0.9794246494912816
officehome_convnext_frozen__split06__seed0,officehome,frozen,convnext_frozen_linear,6,0,0.2,0.05,0.05,4,12,S,1,0.0706979967612714,0.0706979967612714,0.17183859439386923,,,8.0,margin,margin,0.3,0.9794246494912816
officehome_convnext_frozen__split06__seed0,officehome,frozen,convnext_frozen_linear,6,0,0.2,0.05,0.05,4,12,B,1,0.0673896874148163,0.0673896874148163,0.19080766080216244,,,8.0,margin,margin,0.3,0.9794246494912816
officehome_convnext_frozen__split06__seed1,officehome,frozen,convnext_frozen_linear,6,1,0.2,0.05,0.05,4,12,H,1,0.0905073860380341,0.0905073860380341,,0.0028527025825493928,0.03137972840804332,0.0,msp,native,0.3,0.9706677344511412
officehome_convnext_frozen__split06__seed1,officehome,frozen,convnext_frozen_linear,6,1,0.2,0.05,0.05,4,12,S,1,0.0905073860380341,0.0905073860380341,0.19506780705953858,,,0.0,msp,native,0.3,0.9706677344511412
officehome_convnext_frozen__split06__seed1,officehome,frozen,convnext_frozen_linear,6,1,0.2,0.05,0.05,4,12,B,1,0.0825244617107765,0.0825244617107765,0.19834574419071654,,,8.0,margin,margin,0.3,0.9647318133850712
officehome_convnext_frozen__split06__seed2,officehome,frozen,convnext_frozen_linear,6,2,0.2,0.05,0.05,4,12,H,1,0.0766883491610677,0.0766883491610677,,0.00017357822807403822,0.0019217494082458238,8.0,margin,margin,0.3,0.9771087862976062
officehome_convnext_frozen__split06__seed2,officehome,frozen,convnext_frozen_linear,6,2,0.2,0.05,0.05,4,12,S,1,0.0766883491610677,0.0766883491610677,0.16076214298983693,,,8.0,margin,margin,0.3,0.9771087862976062
officehome_convnext_frozen__split06__seed2,officehome,frozen,convnext_frozen_linear,6,2,0.2,0.05,0.05,4,12,B,1,0.0732439506120148,0.0732439506120148,0.17864330596429923,,,8.0,margin,margin,0.3,0.9771087862976062
officehome_convnext_frozen__split06__seed3,officehome,frozen,convnext_frozen_linear,6,3,0.2,0.05,0.05,4,12,H,1,0.0905073860380341,0.0905073860380341,,0.0028527025825493928,0.028527025825493928,8.0,margin,margin,0.3,0.959409353794359
officehome_convnext_frozen__split06__seed3,officehome,frozen,convnext_frozen_linear,6,3,0.2,0.05,0.05,4,12,S,1,0.0905073860380341,0.0905073860380341,0.19506780705953858,,,8.0,margin,margin,0.3,0.959409353794359
officehome_convnext_frozen__split06__seed3,officehome,frozen,convnext_frozen_linear,6,3,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split06__seed4,officehome,frozen,convnext_frozen_linear,6,4,0.2,0.05,0.05,4,12,H,1,0.0784064460313021,0.0784064460313021,,0.0011758718242454436,0.01293459006669988,0.0,msp,native,0.3,0.981577314417868
officehome_convnext_frozen__split06__seed4,officehome,frozen,convnext_frozen_linear,6,4,0.2,0.05,0.05,4,12,S,1,0.0784064460313021,0.0784064460313021,0.18317106696647956,,,0.0,msp,native,0.3,0.981577314417868
officehome_convnext_frozen__split06__seed4,officehome,frozen,convnext_frozen_linear,6,4,0.2,0.05,0.05,4,12,B,1,0.0732439506120148,0.0732439506120148,0.19207451667133107,,,8.0,margin,margin,0.3,0.9753390411907203
officehome_convnext_frozen__split07__seed0,officehome,frozen,convnext_frozen_linear,7,0,0.2,0.05,0.05,4,12,H,1,0.0880717163928979,0.0880717163928979,,0.0029433010725465223,0.032376311798011745,0.0,msp,native,0.3,0.962309052858208
officehome_convnext_frozen__split07__seed0,officehome,frozen,convnext_frozen_linear,7,0,0.2,0.05,0.05,4,12,S,1,0.0880717163928979,0.0880717163928979,0.19531677902252004,,,0.0,msp,native,0.3,0.962309052858208
officehome_convnext_frozen__split07__seed0,officehome,frozen,convnext_frozen_linear,7,0,0.2,0.05,0.05,4,12,B,1,0.0799067432275689,0.0799067432275689,0.1980238751997377,,,8.0,margin,margin,0.3,0.9517090800776766
officehome_convnext_frozen__split07__seed1,officehome,frozen,convnext_frozen_linear,7,1,0.2,0.05,0.05,4,12,H,1,0.0799832595801816,0.0799832595801816,,0.003987369106798882,0.043861060174787705,0.0,msp,native,0.3,0.9726861379167324
officehome_convnext_frozen__split07__seed1,officehome,frozen,convnext_frozen_linear,7,1,0.2,0.05,0.05,4,12,S,1,0.0799832595801816,0.0799832595801816,0.19928595662257992,,,0.0,msp,native,0.3,0.9726861379167324
officehome_convnext_frozen__split07__seed1,officehome,frozen,convnext_frozen_linear,7,1,0.2,0.05,0.05,4,12,B,1,0.0711586875766117,0.0711586875766117,0.180704901444932,,,8.0,margin,margin,0.3,0.9670807220952288
officehome_convnext_frozen__split07__seed2,officehome,frozen,convnext_frozen_linear,7,2,0.2,0.05,0.05,4,12,H,1,0.0826729981211168,0.0826729981211168,,0.002645005524942503,0.02909506077436753,8.0,margin,margin,0.3,0.9603964628599954
officehome_convnext_frozen__split07__seed2,officehome,frozen,convnext_frozen_linear,7,2,0.2,0.05,0.05,4,12,S,1,0.0826729981211168,0.0826729981211168,0.19372906865057649,,,8.0,margin,margin,0.3,0.9603964628599954
officehome_convnext_frozen__split07__seed2,officehome,frozen,convnext_frozen_linear,7,2,0.2,0.05,0.05,4,12,B,1,0.0737737487702549,0.0737737487702549,0.1974534465374112,,,0.0,msp,native,0.3,0.975995834657168
officehome_convnext_frozen__split07__seed3,officehome,frozen,convnext_frozen_linear,7,3,0.2,0.05,0.05,4,12,H,1,0.0826729981211168,0.0826729981211168,,0.00035390161584440563,0.004246819390132868,8.0,margin,margin,0.3,0.960731017770564
officehome_convnext_frozen__split07__seed3,officehome,frozen,convnext_frozen_linear,7,3,0.2,0.05,0.05,4,12,S,1,0.0826729981211168,0.0826729981211168,0.16911950572543843,,,8.0,margin,margin,0.3,0.960731017770564
officehome_convnext_frozen__split07__seed3,officehome,frozen,convnext_frozen_linear,7,3,0.2,0.05,0.05,4,12,B,1,0.0790280302069202,0.0790280302069202,0.1869800522776794,,,8.0,margin,margin,0.3,0.960731017770564
officehome_convnext_frozen__split07__seed4,officehome,frozen,convnext_frozen_linear,7,4,0.2,0.05,0.05,4,12,H,1,0.0746242817844748,0.0746242817844748,,0.0003365405126961275,0.00403848615235353,8.0,margin,margin,0.3,0.961193209497578
officehome_convnext_frozen__split07__seed4,officehome,frozen,convnext_frozen_linear,7,4,0.2,0.05,0.05,4,12,S,1,0.0746242817844748,0.0746242817844748,0.1640865383535926,,,8.0,margin,margin,0.3,0.961193209497578
officehome_convnext_frozen__split07__seed4,officehome,frozen,convnext_frozen_linear,7,4,0.2,0.05,0.05,4,12,B,1,0.0711586875766117,0.0711586875766117,0.18441803498362086,,,8.0,margin,margin,0.3,0.961193209497578
officehome_convnext_frozen__split08__seed0,officehome,frozen,convnext_frozen_linear,8,0,0.2,0.05,0.05,4,12,H,1,0.0710976565577517,0.0710976565577517,,0.003501783889212385,0.04202140667054862,0.0,msp,native,0.3,0.9912982239857444
officehome_convnext_frozen__split08__seed0,officehome,frozen,convnext_frozen_linear,8,0,0.2,0.05,0.05,4,12,S,1,0.0710976565577517,0.0710976565577517,0.19733746637016764,,,0.0,msp,native,0.3,0.9912982239857444
officehome_convnext_frozen__split08__seed0,officehome,frozen,convnext_frozen_linear,8,0,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split08__seed1,officehome,frozen,convnext_frozen_linear,8,1,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split08__seed1,officehome,frozen,convnext_frozen_linear,8,1,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split08__seed1,officehome,frozen,convnext_frozen_linear,8,1,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split08__seed2,officehome,frozen,convnext_frozen_linear,8,2,0.2,0.05,0.05,4,12,H,1,0.0646827273341054,0.0646827273341054,,0.002056339296626834,0.02467607155952201,8.0,margin,margin,0.3,0.9901121377969344
officehome_convnext_frozen__split08__seed2,officehome,frozen,convnext_frozen_linear,8,2,0.2,0.05,0.05,4,12,S,1,0.0646827273341054,0.0646827273341054,0.18732205373435495,,,8.0,margin,margin,0.3,0.9901121377969344
officehome_convnext_frozen__split08__seed2,officehome,frozen,convnext_frozen_linear,8,2,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split08__seed3,officehome,frozen,convnext_frozen_linear,8,3,0.2,0.05,0.05,4,12,H,1,0.1189964695983472,0.1189964695983472,,0.00466191472348401,0.04535011680868367,1.0,msp,native,0.5,0.9740323567178562
officehome_convnext_frozen__split08__seed3,officehome,frozen,convnext_frozen_linear,8,3,0.2,0.05,0.05,4,12,S,1,0.1142273635442196,0.1142273635442196,0.19866652879157182,,,9.0,margin,margin,0.5,0.966307896239243
officehome_convnext_frozen__split08__seed3,officehome,frozen,convnext_frozen_linear,8,3,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split08__seed4,officehome,frozen,convnext_frozen_linear,8,4,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split08__seed4,officehome,frozen,convnext_frozen_linear,8,4,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split08__seed4,officehome,frozen,convnext_frozen_linear,8,4,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split09__seed0,officehome,frozen,convnext_frozen_linear,9,0,0.2,0.05,0.05,4,12,H,1,0.048447207015817,0.048447207015817,,0.003677816175612289,0.04413379410734747,4.0,energy,energy,0.3,6.838522867156553
officehome_convnext_frozen__split09__seed0,officehome,frozen,convnext_frozen_linear,9,0,0.2,0.05,0.05,4,12,S,1,0.048447207015817,0.048447207015817,0.19776430412017393,,,4.0,energy,energy,0.3,6.838522867156553
officehome_convnext_frozen__split09__seed0,officehome,frozen,convnext_frozen_linear,9,0,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split09__seed1,officehome,frozen,convnext_frozen_linear,9,1,0.2,0.05,0.05,4,12,H,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split09__seed1,officehome,frozen,convnext_frozen_linear,9,1,0.2,0.05,0.05,4,12,S,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split09__seed1,officehome,frozen,convnext_frozen_linear,9,1,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
officehome_convnext_frozen__split09__seed2,officehome,frozen,convnext_frozen_linear,9,2,0.2,0.05,0.05,4,12,H,1,0.0544132237903392,0.0544132237903392,,0.0038828274135018766,0.04659392896202252,4.0,energy,energy,0.3,6.711422324868151
officehome_convnext_frozen__split09__seed2,officehome,frozen,convnext_frozen_linear,9,2,0.2,0.05,0.05,4,12,S,1,0.0544132237903392,0.0544132237903392,0.1987989634475283,,,4.0,energy,energy,0.3,6.711422324868151
officehome_convnext_frozen__split09__seed2,officehome,frozen,convnext_frozen_linear,9,2,0.2,0.05,0.05,4,12,B,0,0.0,0.0,,,,,,,,
