semantic_id,dataset,condition,d,arm,method,validity_status,alpha,delta_r,delta_c,J,selector_score,selector_gamma,selector_threshold,selector_proposal_feasible,selector_prop_coverage,selector_prop_risk,true_worst_client_risk,true_min_client_coverage,simulation_seed,B,ucb_coverage_count,empirical_ucb_coverage,certified_count,cert_rate,unsafe_certified_count,unsafe_cert_rate,unsafe_given_cert_rate,EffectiveCertCov,CondCertCov,effective_true_min_coverage,mean_ucb,ucb_q05,ucb_q50,ucb_q95
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9892999583662154,1,0.1772594752186589,0.19736842105263158,0.22905027932960895,0.14591439688715954,991588876,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.35124463395682903,0.2912360674126944,0.34784580221692507,0.4195973940034381
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9892999583662154,1,0.1772594752186589,0.19736842105263158,0.22905027932960895,0.14591439688715954,991588876,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.388506633852975,0.32821174139191495,0.38503761056198843,0.45996293669310045
cifar100_proser_fedavg__split01__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9892999583662154,1,0.1772594752186589,0.19736842105263158,0.22905027932960895,0.14591439688715954,991588876,1000,324,0.324,160,0.16,160,0.16,1.0,0.02513753462004192,0.15710959137526198,0.02334630350194553,0.2199400834359148,0.188501230161638,0.219598696177787,0.2509484038345534
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9847739330900951,1,0.32448979591836735,0.1967654986522911,0.2430167597765363,0.31712062256809337,360263264,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.33159673366970915,0.29526000404349556,0.3309969663932748,0.37342192366194943
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9847739330900951,1,0.32448979591836735,0.1967654986522911,0.2430167597765363,0.31712062256809337,360263264,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3567562734162968,0.3189600781470133,0.3561967568449951,0.39905582353428526
cifar100_proser_fedavg__split01__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9847739330900951,1,0.32448979591836735,0.1967654986522911,0.2430167597765363,0.31712062256809337,360263264,1000,754,0.754,0,0.0,0,0.0,,0.0,,0.0,0.2524047463637066,0.22949678165535772,0.251815202974244,0.27574369695986206
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9925599853729324,1,0.334402332361516,0.1970357454228422,0.23668639053254437,0.316147859922179,3555063167,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.31898213771021405,0.2805779152786005,0.31645355732729125,0.365199065539171
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9925599853729324,1,0.334402332361516,0.1970357454228422,0.23668639053254437,0.316147859922179,3555063167,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.34408813147653516,0.30409504598990733,0.34186374610096604,0.3919554439427695
cifar100_proser_fedavg__split01__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9925599853729324,1,0.334402332361516,0.1970357454228422,0.23668639053254437,0.316147859922179,3555063167,1000,442,0.442,6,0.006,6,0.006,1.0,0.0018764513871679623,0.31274189786132706,0.001896887159533074,0.23435671587480245,0.21142360054971357,0.23451164569423735,0.25908722688108166
cifar100_proser_fedavg__split01__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9718242229825278,1,0.22740524781341107,0.19743589743589743,0.2420091324200913,0.19844357976653695,1263235986,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.34651882472169926,0.300857767564564,0.3451408669361321,0.402362788314227
cifar100_proser_fedavg__split01__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9718242229825278,1,0.22740524781341107,0.19743589743589743,0.2420091324200913,0.19844357976653695,1263235986,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3783770631412762,0.33213436449835376,0.3766797879499748,0.43449604757248905
cifar100_proser_fedavg__split01__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9718242229825278,1,0.22740524781341107,0.19743589743589743,0.2420091324200913,0.19844357976653695,1263235986,1000,681,0.681,3,0.003,3,0.003,1.0,0.0006304114995430131,0.2101371665143377,0.0005953307392996109,0.25051780117955924,0.22150144458320448,0.2507933824158027,0.2789506959595922
cifar100_proser_fedavg__split01__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9908792687499005,1,0.3043731778425656,0.19444444444444445,0.19736842105263158,0.2908560311284047,3208529583,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.29014728127355294,0.25166351901612044,0.2882249204921064,0.3333753959162942
cifar100_proser_fedavg__split01__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9908792687499005,1,0.3043731778425656,0.19444444444444445,0.19736842105263158,0.2908560311284047,3208529583,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3162414337144752,0.27672641626596506,0.3143538173786061,0.36098184949230977
cifar100_proser_fedavg__split01__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9908792687499005,1,0.3043731778425656,0.19444444444444445,0.19736842105263158,0.2908560311284047,3208529583,1000,840,0.84,215,0.215,0,0.0,0.0,0.06054651544209278,0.28161169973066413,0.06253404669260701,0.212475370328081,0.1888552346373575,0.2124668463166155,0.23736153041490574
cifar100_proser_fedavg__split01__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9970338900751095,1,0.32448979591836735,0.1976639712488769,0.20298507462686566,0.29961089494163423,3289741360,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.27532002771330677,0.23594979741720745,0.27422401691568665,0.32318479984375276
cifar100_proser_fedavg__split01__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9970338900751095,1,0.32448979591836735,0.1976639712488769,0.20298507462686566,0.29961089494163423,3289741360,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3000523730208562,0.25932292541593455,0.29897437520150494,0.3480712266628108
cifar100_proser_fedavg__split01__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9970338900751095,1,0.32448979591836735,0.1976639712488769,0.20298507462686566,0.29961089494163423,3289741360,1000,302,0.302,625,0.625,625,0.625,1.0,0.1866907247502588,0.2987051596004141,0.1872568093385214,0.19640738790061216,0.17394173305670926,0.19638049413705566,0.21895908876899373
cifar100_proser_fedavg__split01__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.990956052290556,1,0.13381924198250728,0.19607843137254902,0.22142857142857142,0.13618677042801555,4170723084,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3567164239095712,0.3010175793545229,0.3546178520243912,0.4231505106613536
cifar100_proser_fedavg__split01__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.990956052290556,1,0.13381924198250728,0.19607843137254902,0.22142857142857142,0.13618677042801555,4170723084,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.39626187532370777,0.3388328358895483,0.39299520640856644,0.4670848981828363
cifar100_proser_fedavg__split01__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.990956052290556,1,0.13381924198250728,0.19607843137254902,0.22142857142857142,0.13618677042801555,4170723084,1000,757,0.757,44,0.044,44,0.044,1.0,0.006072464664240353,0.13801056055091715,0.005992217898832685,0.2355999839567034,0.20062477807829313,0.2361087252406951,0.26861060255233876
cifar100_proser_fedavg__split01__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9872845066430975,1,0.32099125364431486,0.19981834695731154,0.21766561514195584,0.29961089494163423,2878207992,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.30901777142509257,0.2711968568595732,0.307316279722206,0.3504648557103185
cifar100_proser_fedavg__split01__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9872845066430975,1,0.32099125364431486,0.19981834695731154,0.21766561514195584,0.29961089494163423,2878207992,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3346797600456949,0.2960451946926756,0.3328617569781124,0.3764375912566289
cifar100_proser_fedavg__split01__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9872845066430975,1,0.32099125364431486,0.19981834695731154,0.21766561514195584,0.29961089494163423,2878207992,1000,861,0.861,12,0.012,12,0.012,1.0,0.0035682388235877987,0.2973532352989832,0.003595330739299611,0.2333734441396542,0.2077179695113377,0.23364759124664097,0.2573091676786919
cifar100_proser_fedavg__split01__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9942174366485315,1,0.3580174927113703,0.1970684039087948,0.23308270676691728,0.32003891050583655,1731522847,1000,999,0.999,0,0.0,0,0.0,,0.0,,0.0,0.30822389324637484,0.2726376965874732,0.30645007012976194,0.35058160941484096
cifar100_proser_fedavg__split01__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9942174366485315,1,0.3580174927113703,0.1970684039087948,0.23308270676691728,0.32003891050583655,1731522847,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3320066453973814,0.29572181150237875,0.3300704693474611,0.3743524901485749
cifar100_proser_fedavg__split01__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9942174366485315,1,0.3580174927113703,0.1970684039087948,0.23308270676691728,0.32003891050583655,1731522847,1000,530,0.53,7,0.007,7,0.007,1.0,0.0023587556627887416,0.336965094684106,0.002240272373540856,0.23383315212906106,0.21166008952575655,0.2339568549722218,0.2562674041865464
cifar100_proser_fedavg__split02__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9883457757158821,1,0.18396501457725947,0.19809825673534073,0.2107843137254902,0.16731517509727625,2283021188,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3260120449568301,0.2784372236989716,0.3232567775924667,0.38153712272955637
cifar100_proser_fedavg__split02__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9883457757158821,1,0.18396501457725947,0.19809825673534073,0.2107843137254902,0.16731517509727625,2283021188,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3599939989486506,0.3098005674120108,0.3568806240865234,0.41725634109280574
cifar100_proser_fedavg__split02__seed0__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9883457757158821,1,0.18396501457725947,0.19809825673534073,0.2107843137254902,0.16731517509727625,2283021188,1000,724,0.724,117,0.117,117,0.117,1.0,0.02075974573438165,0.17743372422548415,0.01957587548638132,0.2225211774295526,0.1923559642720267,0.22055075345351785,0.2561066118380462
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,0.9100538141352675,1,0.3011661807580175,0.1994191674733785,0.20795107033639143,0.301556420233463,1338565938,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.29427537275354043,0.25718685500025984,0.2925897653701578,0.33710642810737723
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.9100538141352675,1,0.3011661807580175,0.1994191674733785,0.20795107033639143,0.301556420233463,1338565938,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.31985970093806193,0.28211878771299626,0.31825334813715733,0.36338102499839
cifar100_proser_fedavg__split02__seed0__d0.5,cifar100,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.9100538141352675,1,0.3011661807580175,0.1994191674733785,0.20795107033639143,0.301556420233463,1338565938,1000,744,0.744,117,0.117,117,0.117,1.0,0.034643294195119245,0.29609653158221577,0.03528210116731518,0.21785576015014288,0.1928704304124713,0.21827518566100634,0.24318608723975393
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,0.8961271904782707,1,0.3580174927113703,0.1995114006514658,0.22137404580152673,0.3531128404669261,1327562906,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3031473222964,0.2683107637025891,0.3012123159234626,0.34379300074595565
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.8961271904782707,1,0.3580174927113703,0.1995114006514658,0.22137404580152673,0.3531128404669261,1327562906,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.32662805300856,0.29202297114949866,0.3244720418232749,0.3684909403930883
cifar100_proser_fedavg__split02__seed0__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.8961271904782707,1,0.3580174927113703,0.1995114006514658,0.22137404580152673,0.3531128404669261,1327562906,1000,757,0.757,12,0.012,12,0.012,1.0,0.00427005759065077,0.35583813255423086,0.004237354085603113,0.230429961555605,0.20743337747996765,0.230156147328955,0.25484071250643525
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9588704930500044,1,0.20408163265306123,0.2,0.2028985507246377,0.1926070038910506,1211288646,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.31011893533866464,0.26123166165122186,0.30701458737032733,0.37030125787189183
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9588704930500044,1,0.20408163265306123,0.2,0.2028985507246377,0.1926070038910506,1211288646,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.34253173335043885,0.2924673194589154,0.3394404192925664,0.4051372766122635
cifar100_proser_fedavg__split02__seed1__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9588704930500044,1,0.20408163265306123,0.2,0.2028985507246377,0.1926070038910506,1211288646,1000,647,0.647,280,0.28,280,0.28,1.0,0.053941369891805736,0.1926477496135919,0.05392996108949417,0.21024411954164943,0.18188092291747568,0.20939568244850623,0.24082240296323126
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,0.7906575814936072,1,0.334402332361516,0.1987794245858762,0.2155688622754491,0.321011673151751,469443756,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.30162712074430614,0.2631422750376431,0.3006396780452526,0.34394315995499647
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.7906575814936072,1,0.334402332361516,0.1987794245858762,0.2155688622754491,0.321011673151751,469443756,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.32655776657602836,0.28741884565296066,0.3251790433093141,0.3698471433154218
cifar100_proser_fedavg__split02__seed1__d0.5,cifar100,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.7906575814936072,1,0.334402332361516,0.1987794245858762,0.2155688622754491,0.321011673151751,469443756,1000,705,0.705,43,0.043,43,0.043,1.0,0.013468987137310066,0.31323225900721086,0.013803501945525294,0.22331754199977996,0.20112292662765383,0.2233009671634569,0.246050324255555
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,0.8936117865568819,1,0.3446064139941691,0.19458544839255498,0.23529411764705882,0.3229571984435798,77427560,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3094417301207253,0.2711240649903173,0.30788340305382367,0.3523882837707583
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.8936117865568819,1,0.3446064139941691,0.19458544839255498,0.23529411764705882,0.3229571984435798,77427560,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3338776046404283,0.29435185306968153,0.3324933272774673,0.37820647443392397
cifar100_proser_fedavg__split02__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.8936117865568819,1,0.3446064139941691,0.19458544839255498,0.23529411764705882,0.3229571984435798,77427560,1000,390,0.39,11,0.011,11,0.011,1.0,0.0035773516462868585,0.3252137860260781,0.003552529182879378,0.2314867783906903,0.20754436286530512,0.23147894157360788,0.2542120122041009
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9769507530939618,1,0.23760932944606414,0.19877300613496932,0.2384937238493724,0.2237354085603113,1537982778,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.33685170202796927,0.2899860627033513,0.3349772220824638,0.3916495189983646
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9769507530939618,1,0.23760932944606414,0.19877300613496932,0.2384937238493724,0.2237354085603113,1537982778,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3665237764373282,0.318773918769717,0.3653728250732548,0.4226170066994976
cifar100_proser_fedavg__split02__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9769507530939618,1,0.23760932944606414,0.19877300613496932,0.2384937238493724,0.2237354085603113,1537982778,1000,448,0.448,19,0.019,19,0.019,1.0,0.00426448858011083,0.22444676737425423,0.004250972762645915,0.23602887402227354,0.2092454549620193,0.23613508965988445,0.2626006660420236
