semantic_id,dataset,condition,client,reservoir_n,draw_n,unique_draw_indices,duplication_rate,max_multiplicity,draw_index_sha256
cifar100_proser_fedavg__split07__seed1__d5.0,cifar100,d5,1,514,514,326,0.36575875486381326,5,66c4df17526b876e37a411584173b256a79d947bbe61d27b685924ea18c75bbd
cifar100_proser_fedavg__split07__seed1__d5.0,cifar100,d5,2,514,514,312,0.3929961089494164,5,eb386c37df6fa8894bf83d7ac98977081d1962d92f070915ee9bf355b3f8937f
cifar100_proser_fedavg__split07__seed1__d5.0,cifar100,d5,3,514,514,320,0.377431906614786,6,dcb114fb13e98652d39dfbdcf3d52f34ab7884fda857a79d8fc5bf15c33b4fcd
cifar100_proser_fedavg__split07__seed1__d5.0,cifar100,d5,4,514,514,333,0.35214007782101164,4,d27ec79a43594dab0b2b11e84ea6f9fa8999ff06abbcfac733605c4c1e5fbf0d
cifar100_proser_fedavg__split07__seed2__d0.1,cifar100,d0.1,0,514,514,332,0.35408560311284043,5,27ebeace8bf663d4567c486e4b59f0f75c1003c215276e5fd24b06360d0be6a5
cifar100_proser_fedavg__split07__seed2__d0.1,cifar100,d0.1,1,514,514,327,0.3638132295719845,5,b2dc72239db92b12f0f72ed26c78d5694d41eaded2c9e4c38b75c74156edc995
cifar100_proser_fedavg__split07__seed2__d0.1,cifar100,d0.1,2,514,514,321,0.3754863813229572,5,06a559adbd2117fe7b3b7058c2d1c67f03c24aef9d919b561be5b47c2e2de9e8
cifar100_proser_fedavg__split07__seed2__d0.1,cifar100,d0.1,3,514,514,321,0.3754863813229572,6,6473b0763a9ef6590064efbb496d3656c3862d500cbee4566b434bbc942ce40d
cifar100_proser_fedavg__split07__seed2__d0.1,cifar100,d0.1,4,514,514,323,0.3715953307392996,5,57fd3d414e5c73127f10d7e707601d2079046f326f16f8cf8d616b29a536fe80
cifar100_proser_fedavg__split07__seed2__d0.5,cifar100,d0.5,0,514,514,332,0.35408560311284043,5,27ebeace8bf663d4567c486e4b59f0f75c1003c215276e5fd24b06360d0be6a5
cifar100_proser_fedavg__split07__seed2__d0.5,cifar100,d0.5,1,514,514,327,0.3638132295719845,5,b2dc72239db92b12f0f72ed26c78d5694d41eaded2c9e4c38b75c74156edc995
cifar100_proser_fedavg__split07__seed2__d0.5,cifar100,d0.5,2,514,514,321,0.3754863813229572,5,06a559adbd2117fe7b3b7058c2d1c67f03c24aef9d919b561be5b47c2e2de9e8
cifar100_proser_fedavg__split07__seed2__d0.5,cifar100,d0.5,3,514,514,321,0.3754863813229572,6,6473b0763a9ef6590064efbb496d3656c3862d500cbee4566b434bbc942ce40d
cifar100_proser_fedavg__split07__seed2__d0.5,cifar100,d0.5,4,514,514,323,0.3715953307392996,5,57fd3d414e5c73127f10d7e707601d2079046f326f16f8cf8d616b29a536fe80
cifar100_proser_fedavg__split07__seed2__d5.0,cifar100,d5,0,514,514,332,0.35408560311284043,5,27ebeace8bf663d4567c486e4b59f0f75c1003c215276e5fd24b06360d0be6a5
cifar100_proser_fedavg__split07__seed2__d5.0,cifar100,d5,1,514,514,327,0.3638132295719845,5,b2dc72239db92b12f0f72ed26c78d5694d41eaded2c9e4c38b75c74156edc995
cifar100_proser_fedavg__split07__seed2__d5.0,cifar100,d5,2,514,514,321,0.3754863813229572,5,06a559adbd2117fe7b3b7058c2d1c67f03c24aef9d919b561be5b47c2e2de9e8
cifar100_proser_fedavg__split07__seed2__d5.0,cifar100,d5,3,514,514,321,0.3754863813229572,6,6473b0763a9ef6590064efbb496d3656c3862d500cbee4566b434bbc942ce40d
cifar100_proser_fedavg__split07__seed2__d5.0,cifar100,d5,4,514,514,323,0.3715953307392996,5,57fd3d414e5c73127f10d7e707601d2079046f326f16f8cf8d616b29a536fe80
cifar100_proser_fedavg__split07__seed3__d0.1,cifar100,d0.1,0,514,514,336,0.3463035019455253,5,eafcbfbf7527af5eb4dd0b0f65e9a49f6377e1e906eb799d268588a3fca5a3c1
cifar100_proser_fedavg__split07__seed3__d0.1,cifar100,d0.1,1,514,514,330,0.357976653696498,6,6d5f59a6dfb804d6b190dfa6baf4887f7afaa65e292af45429e0dedce48e3ac8
cifar100_proser_fedavg__split07__seed3__d0.1,cifar100,d0.1,2,514,514,341,0.33657587548638135,4,2ca38c07efd7fe56b9319fc84b8cf83aad14e9bd01c62145ac004611327e9f3f
cifar100_proser_fedavg__split07__seed3__d0.1,cifar100,d0.1,3,514,514,340,0.33852140077821014,5,355174c049888211deab3ee32865c8683064549d0f8f56c3f18a97d1d441186d
cifar100_proser_fedavg__split07__seed3__d0.1,cifar100,d0.1,4,514,514,340,0.33852140077821014,4,2de2b727edbc1330c6adddc0669d68bbfa3a23e801243683e5130ca1de3be7be
cifar100_proser_fedavg__split07__seed3__d0.5,cifar100,d0.5,0,514,514,336,0.3463035019455253,5,eafcbfbf7527af5eb4dd0b0f65e9a49f6377e1e906eb799d268588a3fca5a3c1
cifar100_proser_fedavg__split07__seed3__d0.5,cifar100,d0.5,1,514,514,330,0.357976653696498,6,6d5f59a6dfb804d6b190dfa6baf4887f7afaa65e292af45429e0dedce48e3ac8
cifar100_proser_fedavg__split07__seed3__d0.5,cifar100,d0.5,2,514,514,341,0.33657587548638135,4,2ca38c07efd7fe56b9319fc84b8cf83aad14e9bd01c62145ac004611327e9f3f
cifar100_proser_fedavg__split07__seed3__d0.5,cifar100,d0.5,3,514,514,340,0.33852140077821014,5,355174c049888211deab3ee32865c8683064549d0f8f56c3f18a97d1d441186d
cifar100_proser_fedavg__split07__seed3__d0.5,cifar100,d0.5,4,514,514,340,0.33852140077821014,4,2de2b727edbc1330c6adddc0669d68bbfa3a23e801243683e5130ca1de3be7be
cifar100_proser_fedavg__split07__seed3__d5.0,cifar100,d5,0,514,514,336,0.3463035019455253,5,eafcbfbf7527af5eb4dd0b0f65e9a49f6377e1e906eb799d268588a3fca5a3c1
cifar100_proser_fedavg__split07__seed3__d5.0,cifar100,d5,1,514,514,330,0.357976653696498,6,6d5f59a6dfb804d6b190dfa6baf4887f7afaa65e292af45429e0dedce48e3ac8
cifar100_proser_fedavg__split07__seed3__d5.0,cifar100,d5,2,514,514,341,0.33657587548638135,4,2ca38c07efd7fe56b9319fc84b8cf83aad14e9bd01c62145ac004611327e9f3f
cifar100_proser_fedavg__split07__seed3__d5.0,cifar100,d5,3,514,514,340,0.33852140077821014,5,355174c049888211deab3ee32865c8683064549d0f8f56c3f18a97d1d441186d
cifar100_proser_fedavg__split07__seed3__d5.0,cifar100,d5,4,514,514,340,0.33852140077821014,4,2de2b727edbc1330c6adddc0669d68bbfa3a23e801243683e5130ca1de3be7be
cifar100_proser_fedavg__split07__seed4__d0.1,cifar100,d0.1,0,514,514,322,0.3735408560311284,5,c3130daa25210b1eda99eea770422fffbe89c59218c651c9bbc14ef4dad37582
cifar100_proser_fedavg__split07__seed4__d0.1,cifar100,d0.1,1,514,514,333,0.35214007782101164,6,084c945af8b7f8d64f0aaaaa40cc000bcd9412099e6ce418f14f710ba9b2a36f
cifar100_proser_fedavg__split07__seed4__d0.1,cifar100,d0.1,2,514,514,329,0.3599221789883269,5,bde8ab439208ab99375bfefb0fb95046e2a38bb7568592286c4d7af53719593d
cifar100_proser_fedavg__split07__seed4__d0.1,cifar100,d0.1,3,514,514,317,0.38326848249027234,6,9530b441b1618fc6747d6418cc1ad169296c387258550301c2cd363b37069520
cifar100_proser_fedavg__split07__seed4__d0.1,cifar100,d0.1,4,514,514,333,0.35214007782101164,5,5455e33d21141024f1a46f76146863264fc351ea0fa2fcbd1186e6669c59192d
cifar100_proser_fedavg__split07__seed4__d0.5,cifar100,d0.5,0,514,514,322,0.3735408560311284,5,c3130daa25210b1eda99eea770422fffbe89c59218c651c9bbc14ef4dad37582
cifar100_proser_fedavg__split07__seed4__d0.5,cifar100,d0.5,1,514,514,333,0.35214007782101164,6,084c945af8b7f8d64f0aaaaa40cc000bcd9412099e6ce418f14f710ba9b2a36f
cifar100_proser_fedavg__split07__seed4__d0.5,cifar100,d0.5,2,514,514,329,0.3599221789883269,5,bde8ab439208ab99375bfefb0fb95046e2a38bb7568592286c4d7af53719593d
cifar100_proser_fedavg__split07__seed4__d0.5,cifar100,d0.5,3,514,514,317,0.38326848249027234,6,9530b441b1618fc6747d6418cc1ad169296c387258550301c2cd363b37069520
cifar100_proser_fedavg__split07__seed4__d0.5,cifar100,d0.5,4,514,514,333,0.35214007782101164,5,5455e33d21141024f1a46f76146863264fc351ea0fa2fcbd1186e6669c59192d
cifar100_proser_fedavg__split07__seed4__d5.0,cifar100,d5,0,514,514,322,0.3735408560311284,5,c3130daa25210b1eda99eea770422fffbe89c59218c651c9bbc14ef4dad37582
cifar100_proser_fedavg__split07__seed4__d5.0,cifar100,d5,1,514,514,333,0.35214007782101164,6,084c945af8b7f8d64f0aaaaa40cc000bcd9412099e6ce418f14f710ba9b2a36f
cifar100_proser_fedavg__split07__seed4__d5.0,cifar100,d5,2,514,514,329,0.3599221789883269,5,bde8ab439208ab99375bfefb0fb95046e2a38bb7568592286c4d7af53719593d
cifar100_proser_fedavg__split07__seed4__d5.0,cifar100,d5,3,514,514,317,0.38326848249027234,6,9530b441b1618fc6747d6418cc1ad169296c387258550301c2cd363b37069520
cifar100_proser_fedavg__split07__seed4__d5.0,cifar100,d5,4,514,514,333,0.35214007782101164,5,5455e33d21141024f1a46f76146863264fc351ea0fa2fcbd1186e6669c59192d
cifar100_proser_fedavg__split08__seed0__d0.1,cifar100,d0.1,0,514,514,333,0.35214007782101164,5,11f35061bdcb0b32bc084a45f92d1244f5f5d204d4d368dcb714d77b55ee15c4
cifar100_proser_fedavg__split08__seed0__d0.1,cifar100,d0.1,1,514,514,317,0.38326848249027234,5,6eefa8ca73a8f21f7183f63f2712fca10061726d3d80221704fbf098ae5c7ae2
cifar100_proser_fedavg__split08__seed0__d0.1,cifar100,d0.1,2,514,514,317,0.38326848249027234,5,efa789c227e7f128edf6d1f0b9b62d92918caa794826c32416feb1e594a332c1
cifar100_proser_fedavg__split08__seed0__d0.1,cifar100,d0.1,3,514,514,321,0.3754863813229572,5,8a8574bb897b2bbb7a69e6ae32bde986e523a4d51db8649947f8d0a724329fef
cifar100_proser_fedavg__split08__seed0__d0.1,cifar100,d0.1,4,514,514,326,0.36575875486381326,5,41ab9a6c893f8545a22e43a077b4ccd0efdbef9e117a734f577f2a34d946d329
cifar100_proser_fedavg__split08__seed0__d0.5,cifar100,d0.5,0,514,514,333,0.35214007782101164,5,11f35061bdcb0b32bc084a45f92d1244f5f5d204d4d368dcb714d77b55ee15c4
cifar100_proser_fedavg__split08__seed0__d0.5,cifar100,d0.5,1,514,514,317,0.38326848249027234,5,6eefa8ca73a8f21f7183f63f2712fca10061726d3d80221704fbf098ae5c7ae2
cifar100_proser_fedavg__split08__seed0__d0.5,cifar100,d0.5,2,514,514,317,0.38326848249027234,5,efa789c227e7f128edf6d1f0b9b62d92918caa794826c32416feb1e594a332c1
cifar100_proser_fedavg__split08__seed0__d0.5,cifar100,d0.5,3,514,514,321,0.3754863813229572,5,8a8574bb897b2bbb7a69e6ae32bde986e523a4d51db8649947f8d0a724329fef
cifar100_proser_fedavg__split08__seed0__d0.5,cifar100,d0.5,4,514,514,326,0.36575875486381326,5,41ab9a6c893f8545a22e43a077b4ccd0efdbef9e117a734f577f2a34d946d329
cifar100_proser_fedavg__split08__seed0__d5.0,cifar100,d5,0,514,514,333,0.35214007782101164,5,11f35061bdcb0b32bc084a45f92d1244f5f5d204d4d368dcb714d77b55ee15c4
cifar100_proser_fedavg__split08__seed0__d5.0,cifar100,d5,1,514,514,317,0.38326848249027234,5,6eefa8ca73a8f21f7183f63f2712fca10061726d3d80221704fbf098ae5c7ae2
cifar100_proser_fedavg__split08__seed0__d5.0,cifar100,d5,2,514,514,317,0.38326848249027234,5,efa789c227e7f128edf6d1f0b9b62d92918caa794826c32416feb1e594a332c1
cifar100_proser_fedavg__split08__seed0__d5.0,cifar100,d5,3,514,514,321,0.3754863813229572,5,8a8574bb897b2bbb7a69e6ae32bde986e523a4d51db8649947f8d0a724329fef
cifar100_proser_fedavg__split08__seed0__d5.0,cifar100,d5,4,514,514,326,0.36575875486381326,5,41ab9a6c893f8545a22e43a077b4ccd0efdbef9e117a734f577f2a34d946d329
cifar100_proser_fedavg__split08__seed1__d0.1,cifar100,d0.1,0,514,514,337,0.3443579766536965,4,4361df3c0bb56d93ff58967ca46295f6c5cd544a3872d35e4b5df3bb818d099f
cifar100_proser_fedavg__split08__seed1__d0.1,cifar100,d0.1,1,514,514,320,0.377431906614786,4,d1b5fd11750243b786a1712b81de258bf559e8033a3b5ddda9273c7bf594e265
cifar100_proser_fedavg__split08__seed1__d0.1,cifar100,d0.1,2,514,514,320,0.377431906614786,5,1cfbe675e0db5068faaf1dfe4e55029de197be07729efc3eaa380b09e05c3880
cifar100_proser_fedavg__split08__seed1__d0.1,cifar100,d0.1,3,514,514,326,0.36575875486381326,5,e95af3d13a7a4d080787f07096ca17af91c48efcab1fbbb4be9f1f7231fe0da4
cifar100_proser_fedavg__split08__seed1__d0.1,cifar100,d0.1,4,514,514,319,0.37937743190661477,5,e6fec4e1fdd5fe26707d689c692b68cec65d5ded297debce602877ef141c4793
cifar100_proser_fedavg__split08__seed1__d0.5,cifar100,d0.5,0,514,514,337,0.3443579766536965,4,4361df3c0bb56d93ff58967ca46295f6c5cd544a3872d35e4b5df3bb818d099f
cifar100_proser_fedavg__split08__seed1__d0.5,cifar100,d0.5,1,514,514,320,0.377431906614786,4,d1b5fd11750243b786a1712b81de258bf559e8033a3b5ddda9273c7bf594e265
cifar100_proser_fedavg__split08__seed1__d0.5,cifar100,d0.5,2,514,514,320,0.377431906614786,5,1cfbe675e0db5068faaf1dfe4e55029de197be07729efc3eaa380b09e05c3880
cifar100_proser_fedavg__split08__seed1__d0.5,cifar100,d0.5,3,514,514,326,0.36575875486381326,5,e95af3d13a7a4d080787f07096ca17af91c48efcab1fbbb4be9f1f7231fe0da4
cifar100_proser_fedavg__split08__seed1__d0.5,cifar100,d0.5,4,514,514,319,0.37937743190661477,5,e6fec4e1fdd5fe26707d689c692b68cec65d5ded297debce602877ef141c4793
cifar100_proser_fedavg__split08__seed1__d5.0,cifar100,d5,0,514,514,337,0.3443579766536965,4,4361df3c0bb56d93ff58967ca46295f6c5cd544a3872d35e4b5df3bb818d099f
cifar100_proser_fedavg__split08__seed1__d5.0,cifar100,d5,1,514,514,320,0.377431906614786,4,d1b5fd11750243b786a1712b81de258bf559e8033a3b5ddda9273c7bf594e265
cifar100_proser_fedavg__split08__seed1__d5.0,cifar100,d5,2,514,514,320,0.377431906614786,5,1cfbe675e0db5068faaf1dfe4e55029de197be07729efc3eaa380b09e05c3880
cifar100_proser_fedavg__split08__seed1__d5.0,cifar100,d5,3,514,514,326,0.36575875486381326,5,e95af3d13a7a4d080787f07096ca17af91c48efcab1fbbb4be9f1f7231fe0da4
cifar100_proser_fedavg__split08__seed1__d5.0,cifar100,d5,4,514,514,319,0.37937743190661477,5,e6fec4e1fdd5fe26707d689c692b68cec65d5ded297debce602877ef141c4793
cifar100_proser_fedavg__split08__seed2__d0.1,cifar100,d0.1,0,514,514,331,0.3560311284046692,5,1984011c8ef02ed37e400751db626ddf8210369a952f8a319b4760eb9e2eb174
cifar100_proser_fedavg__split08__seed2__d0.1,cifar100,d0.1,1,514,514,327,0.3638132295719845,5,3d1001de1cb92ba5877b5e4efc261d2d668e975819bb58e1fa5e6b63cb9d0b9d
cifar100_proser_fedavg__split08__seed2__d0.1,cifar100,d0.1,2,514,514,324,0.36964980544747084,5,9fa062e2969cdcf004b9e9d2ffd677c9329c2ef678703217efe2a95c0d6321a1
cifar100_proser_fedavg__split08__seed2__d0.1,cifar100,d0.1,3,514,514,314,0.3891050583657587,6,76d14a341b40af0d63b148ed023a58a7c684967354326e06a4252b690dbc7292
cifar100_proser_fedavg__split08__seed2__d0.1,cifar100,d0.1,4,514,514,329,0.3599221789883269,5,17c4c7dc39e61b841d1a372c406209ecd74fe8e9cc480452ca4d5fa79c563a98
cifar100_proser_fedavg__split08__seed2__d0.5,cifar100,d0.5,0,514,514,331,0.3560311284046692,5,1984011c8ef02ed37e400751db626ddf8210369a952f8a319b4760eb9e2eb174
cifar100_proser_fedavg__split08__seed2__d0.5,cifar100,d0.5,1,514,514,327,0.3638132295719845,5,3d1001de1cb92ba5877b5e4efc261d2d668e975819bb58e1fa5e6b63cb9d0b9d
cifar100_proser_fedavg__split08__seed2__d0.5,cifar100,d0.5,2,514,514,324,0.36964980544747084,5,9fa062e2969cdcf004b9e9d2ffd677c9329c2ef678703217efe2a95c0d6321a1
cifar100_proser_fedavg__split08__seed2__d0.5,cifar100,d0.5,3,514,514,314,0.3891050583657587,6,76d14a341b40af0d63b148ed023a58a7c684967354326e06a4252b690dbc7292
cifar100_proser_fedavg__split08__seed2__d0.5,cifar100,d0.5,4,514,514,329,0.3599221789883269,5,17c4c7dc39e61b841d1a372c406209ecd74fe8e9cc480452ca4d5fa79c563a98
cifar100_proser_fedavg__split08__seed2__d5.0,cifar100,d5,0,514,514,331,0.3560311284046692,5,1984011c8ef02ed37e400751db626ddf8210369a952f8a319b4760eb9e2eb174
cifar100_proser_fedavg__split08__seed2__d5.0,cifar100,d5,1,514,514,327,0.3638132295719845,5,3d1001de1cb92ba5877b5e4efc261d2d668e975819bb58e1fa5e6b63cb9d0b9d
cifar100_proser_fedavg__split08__seed2__d5.0,cifar100,d5,2,514,514,324,0.36964980544747084,5,9fa062e2969cdcf004b9e9d2ffd677c9329c2ef678703217efe2a95c0d6321a1
cifar100_proser_fedavg__split08__seed2__d5.0,cifar100,d5,3,514,514,314,0.3891050583657587,6,76d14a341b40af0d63b148ed023a58a7c684967354326e06a4252b690dbc7292
cifar100_proser_fedavg__split08__seed2__d5.0,cifar100,d5,4,514,514,329,0.3599221789883269,5,17c4c7dc39e61b841d1a372c406209ecd74fe8e9cc480452ca4d5fa79c563a98
cifar100_proser_fedavg__split08__seed3__d0.1,cifar100,d0.1,0,514,514,324,0.36964980544747084,4,330a3f2f9457b5450798402db978b5b060064ab9d44ae1c06aa5b84c7ee47d36
cifar100_proser_fedavg__split08__seed3__d0.1,cifar100,d0.1,1,514,514,326,0.36575875486381326,6,d2c7f3ca7c18a8868e1aa28c94b00bc0c0ca4cbc2e2e5ea5f89a2a83a75ddba1
cifar100_proser_fedavg__split08__seed3__d0.1,cifar100,d0.1,2,514,514,322,0.3735408560311284,4,4db14dbf73660247c61df80d9538acb970d196438e319d0d3706fac5aec6f299
cifar100_proser_fedavg__split08__seed3__d0.1,cifar100,d0.1,3,514,514,327,0.3638132295719845,6,63961d01b7962e725b67e7015ff8bc8248e7f00dc2ff01cc09bc65fb1835ae41
cifar100_proser_fedavg__split08__seed3__d0.1,cifar100,d0.1,4,514,514,330,0.357976653696498,5,c0297950d9d46e31bd19b7c8ea6152829519b77855a63003db62d87b53d71435
cifar100_proser_fedavg__split08__seed3__d0.5,cifar100,d0.5,0,514,514,324,0.36964980544747084,4,330a3f2f9457b5450798402db978b5b060064ab9d44ae1c06aa5b84c7ee47d36
cifar100_proser_fedavg__split08__seed3__d0.5,cifar100,d0.5,1,514,514,326,0.36575875486381326,6,d2c7f3ca7c18a8868e1aa28c94b00bc0c0ca4cbc2e2e5ea5f89a2a83a75ddba1
cifar100_proser_fedavg__split08__seed3__d0.5,cifar100,d0.5,2,514,514,322,0.3735408560311284,4,4db14dbf73660247c61df80d9538acb970d196438e319d0d3706fac5aec6f299
cifar100_proser_fedavg__split08__seed3__d0.5,cifar100,d0.5,3,514,514,327,0.3638132295719845,6,63961d01b7962e725b67e7015ff8bc8248e7f00dc2ff01cc09bc65fb1835ae41
cifar100_proser_fedavg__split08__seed3__d0.5,cifar100,d0.5,4,514,514,330,0.357976653696498,5,c0297950d9d46e31bd19b7c8ea6152829519b77855a63003db62d87b53d71435
cifar100_proser_fedavg__split08__seed3__d5.0,cifar100,d5,0,514,514,324,0.36964980544747084,4,330a3f2f9457b5450798402db978b5b060064ab9d44ae1c06aa5b84c7ee47d36
cifar100_proser_fedavg__split08__seed3__d5.0,cifar100,d5,1,514,514,326,0.36575875486381326,6,d2c7f3ca7c18a8868e1aa28c94b00bc0c0ca4cbc2e2e5ea5f89a2a83a75ddba1
cifar100_proser_fedavg__split08__seed3__d5.0,cifar100,d5,2,514,514,322,0.3735408560311284,4,4db14dbf73660247c61df80d9538acb970d196438e319d0d3706fac5aec6f299
cifar100_proser_fedavg__split08__seed3__d5.0,cifar100,d5,3,514,514,327,0.3638132295719845,6,63961d01b7962e725b67e7015ff8bc8248e7f00dc2ff01cc09bc65fb1835ae41
cifar100_proser_fedavg__split08__seed3__d5.0,cifar100,d5,4,514,514,330,0.357976653696498,5,c0297950d9d46e31bd19b7c8ea6152829519b77855a63003db62d87b53d71435
cifar100_proser_fedavg__split08__seed4__d0.1,cifar100,d0.1,0,514,514,329,0.3599221789883269,4,69eb210e3e524c859c522fac0590ba2bd05579356cbb66f466be4f85d746c135
cifar100_proser_fedavg__split08__seed4__d0.1,cifar100,d0.1,1,514,514,331,0.3560311284046692,5,9beeaf099e489c70c76f9b285d6af73bbd43888aad4bc105216b04dad251d8a1
cifar100_proser_fedavg__split08__seed4__d0.1,cifar100,d0.1,2,514,514,325,0.36770428015564205,7,f21e4d799e8afbb0234dd6279128fbe79b416d4646f0186a4ce9af4b6d9aeb9f
cifar100_proser_fedavg__split08__seed4__d0.1,cifar100,d0.1,3,514,514,339,0.3404669260700389,5,fb7b8e17d60eb26c9a70001f2800ac79d42acaac748dc74a741d7bb4188349ae
cifar100_proser_fedavg__split08__seed4__d0.1,cifar100,d0.1,4,514,514,323,0.3715953307392996,6,b32632282cde0cda46d2d3fdcb9feb157767630cdb0006e075a53c1f0eeda1e9
cifar100_proser_fedavg__split08__seed4__d0.5,cifar100,d0.5,0,514,514,329,0.3599221789883269,4,69eb210e3e524c859c522fac0590ba2bd05579356cbb66f466be4f85d746c135
cifar100_proser_fedavg__split08__seed4__d0.5,cifar100,d0.5,1,514,514,331,0.3560311284046692,5,9beeaf099e489c70c76f9b285d6af73bbd43888aad4bc105216b04dad251d8a1
cifar100_proser_fedavg__split08__seed4__d0.5,cifar100,d0.5,2,514,514,325,0.36770428015564205,7,f21e4d799e8afbb0234dd6279128fbe79b416d4646f0186a4ce9af4b6d9aeb9f
cifar100_proser_fedavg__split08__seed4__d0.5,cifar100,d0.5,3,514,514,339,0.3404669260700389,5,fb7b8e17d60eb26c9a70001f2800ac79d42acaac748dc74a741d7bb4188349ae
cifar100_proser_fedavg__split08__seed4__d0.5,cifar100,d0.5,4,514,514,323,0.3715953307392996,6,b32632282cde0cda46d2d3fdcb9feb157767630cdb0006e075a53c1f0eeda1e9
cifar100_proser_fedavg__split08__seed4__d5.0,cifar100,d5,0,514,514,329,0.3599221789883269,4,69eb210e3e524c859c522fac0590ba2bd05579356cbb66f466be4f85d746c135
cifar100_proser_fedavg__split08__seed4__d5.0,cifar100,d5,1,514,514,331,0.3560311284046692,5,9beeaf099e489c70c76f9b285d6af73bbd43888aad4bc105216b04dad251d8a1
cifar100_proser_fedavg__split08__seed4__d5.0,cifar100,d5,2,514,514,325,0.36770428015564205,7,f21e4d799e8afbb0234dd6279128fbe79b416d4646f0186a4ce9af4b6d9aeb9f
cifar100_proser_fedavg__split08__seed4__d5.0,cifar100,d5,3,514,514,339,0.3404669260700389,5,fb7b8e17d60eb26c9a70001f2800ac79d42acaac748dc74a741d7bb4188349ae
cifar100_proser_fedavg__split08__seed4__d5.0,cifar100,d5,4,514,514,323,0.3715953307392996,6,b32632282cde0cda46d2d3fdcb9feb157767630cdb0006e075a53c1f0eeda1e9
cifar100_proser_fedavg__split09__seed0__d0.1,cifar100,d0.1,0,514,514,323,0.3715953307392996,5,1c9d5e6fe73ca5bf2f343fa0f6805e51d5ec9fb50f07c0c11cc46a888d75f3b3
cifar100_proser_fedavg__split09__seed0__d0.1,cifar100,d0.1,1,514,514,336,0.3463035019455253,6,d1b759bc613c286d39bf8f765cf5be7d67e9391564eb6c019b37d17c29a85a1f
cifar100_proser_fedavg__split09__seed0__d0.1,cifar100,d0.1,2,514,514,323,0.3715953307392996,5,065f7a9cc3183ff23263fc28488cce3883d87743ac7fb191fc3c307b0b3a245d
cifar100_proser_fedavg__split09__seed0__d0.1,cifar100,d0.1,3,514,514,330,0.357976653696498,4,ceb604a99eef21cf7693d71ee8d23d929829588e74479e930034a1c77b1c45d6
cifar100_proser_fedavg__split09__seed0__d0.1,cifar100,d0.1,4,514,514,324,0.36964980544747084,5,055155f014c5d6beb0ea965bf347623bc15e2178bb0a29dff9afac05669b2888
cifar100_proser_fedavg__split09__seed0__d0.5,cifar100,d0.5,0,514,514,323,0.3715953307392996,5,1c9d5e6fe73ca5bf2f343fa0f6805e51d5ec9fb50f07c0c11cc46a888d75f3b3
cifar100_proser_fedavg__split09__seed0__d0.5,cifar100,d0.5,1,514,514,336,0.3463035019455253,6,d1b759bc613c286d39bf8f765cf5be7d67e9391564eb6c019b37d17c29a85a1f
cifar100_proser_fedavg__split09__seed0__d0.5,cifar100,d0.5,2,514,514,323,0.3715953307392996,5,065f7a9cc3183ff23263fc28488cce3883d87743ac7fb191fc3c307b0b3a245d
cifar100_proser_fedavg__split09__seed0__d0.5,cifar100,d0.5,3,514,514,330,0.357976653696498,4,ceb604a99eef21cf7693d71ee8d23d929829588e74479e930034a1c77b1c45d6
cifar100_proser_fedavg__split09__seed0__d0.5,cifar100,d0.5,4,514,514,324,0.36964980544747084,5,055155f014c5d6beb0ea965bf347623bc15e2178bb0a29dff9afac05669b2888
cifar100_proser_fedavg__split09__seed0__d5.0,cifar100,d5,0,514,514,323,0.3715953307392996,5,1c9d5e6fe73ca5bf2f343fa0f6805e51d5ec9fb50f07c0c11cc46a888d75f3b3
cifar100_proser_fedavg__split09__seed0__d5.0,cifar100,d5,1,514,514,336,0.3463035019455253,6,d1b759bc613c286d39bf8f765cf5be7d67e9391564eb6c019b37d17c29a85a1f
cifar100_proser_fedavg__split09__seed0__d5.0,cifar100,d5,2,514,514,323,0.3715953307392996,5,065f7a9cc3183ff23263fc28488cce3883d87743ac7fb191fc3c307b0b3a245d
